ref|label|hilo|item|login|fechaini|fechafin|detail|group|type|typename|unitprogram|unit|price
|SUMINISTRO E INSTALACION DE CHAPAS DE PRIMERA CALIDAD, PARA SERVICIO PESADO, GRADO 1. DE LAS MARCAS ARROW, SARGENT, SCHLAGE, YALE O CORBI, DIFERENCIANDO EL TIPO, CLASE Y OPERACION DE CADA CHAPA. ESPECIFICACIONES SEC.656||113|carguedas|08/02/2016|08/02/2017||0|||59|PZA|771.07
|PROVISION E INSTALACION DE PANELES DE MADERA CONTRAPLACADA (E=22MM) PARA CERRAMIENTO DE SHAFTS, INCLUYENDO CONTRAMARCO, BISAGRAS, PISPOTES Y REVESTIMIENTO INTERIOR CORTAFUEGO.  PLANO DE DETALLE No D19. ESPECIFICACIONES SEC. 649 Y 651||114|carguedas|08/02/2016|08/02/2017||0|||183|M2|1,807.60
|SUMINISTRO E INSTALACION DE BARRAS ANTIPANICO PARA PUERTAS DE EMERGENCIA, DE INDUSTRIA AMERICANA, ITALIANA O ESPANOLA. SEGUN LO INDICADO EN PLANOS.||115|carguedas|08/02/2016|08/02/2017||0|||4|PZA|2,459.15
|SUMINISTRO E INSTALACION DE BRAZOS HIDRAHULICOS PARA PUERTAS DE INDUSTRIA ITALIANA O ESPANOLA.||116|carguedas|08/02/2016|08/02/2017||0|||4|PZA|896.81
|TOPES PARA PUERTAS  DE  CALIDAD ALTA.||117|carguedas|08/02/2016|08/02/2017||0|||60|PZA|204.66
|CARPINTERIA METALICA|||carguedas||||1|||||
|PUERTA   CON BASTIDOR Y   PLAN||118|carguedas|08/02/2016|08/02/2017||0|||135|M2|674.7
|SUMINISTRO E INSTALACION DE CHAPAS DE PRIMERA CALIDAD, PARA PUERTAS METALICAS, PARA SERVICIO PESADO, GRADO 1. DE LAS MARCAS ARROW, SARGENT, SCHLAGE, YALE O CORBI, DIFERENCIANDO EL TIPO, CLASE Y OPERACION DE CADA CHAPA. ESPECIFICACIONES SEC. 656||119|carguedas|08/02/2016|08/02/2017||0|||23|PZA|771.07
|SUMINISTRO E INSTALACION DE BRAZOS HIDRAHULICOS PARA PUERTAS METALICASDE, INDUSTRIA ITALIANA O ESPANOLA.||120|carguedas|08/02/2016|08/02/2017||0|||6|PZA|896.81
|TOPES DE ALTA CALIDAD, PARA PUERTAS METALICAS.||121|carguedas|08/02/2016|08/02/2017||0|||12|PZA|204.66
|PUERTA  DE REJA FRONTAL DE DOS HOJAS, PARA INGRESO VEH||122|carguedas|08/02/2016|08/02/2017||0|||9|M2|588.21
|SUMINISTRO E INSTALACION DE BARANDAS METALICAS PARA ESCALERAS DE EMERGENCIA, INCLUYE PINTADO ANTICORROSIVO.  PLANO DE DETALLE No D40. ESPECIFICACIONES SEC. 652 Y 655||123|carguedas|08/02/2016|08/02/2017||0|||68|ML|481.91
|PASAMANOS METALICOS PARA ESCALERAS, FIJOS A LA PARED, INCLUYE PINTADO ANTICORROSIVO Y DE ACABADO. PLANO DE DETALLE D40. ESPECIFICACIONES SEC. 652 Y 655||124|carguedas|08/02/2016|08/02/2017||0|||59|ML|303.09
|PASAMANOS DE ACERO INOXIDABLE DE 5 CM DE DIAMETRO.||125|carguedas|08/02/2016|08/02/2017||0|||28|ML|319.27
|PASAMANOS DE MADERA CEDRO COLOCADOS SOBRE PARAPETO DE MAMPOSTERIA. 15 CM DE ANCHO Y 2,5 CM, DE ESPESOR||126|carguedas|08/02/2016|08/02/2017||0|||19|ML|221.43
|SUMINISTRO E INSTALACION DE DINTELES DE VIGAS ARMADAS METALICAS TIPO CELOSIA DE 0.10 M DE ANCHO, SOBRE VANOS DE PUERTAS Y MAMPARAS DE VIDRIO. ESPECIFICACIONES SEC. 652||127|carguedas|08/02/2016|08/02/2017||0|||61|ML|377.03
|SUMINISTRO E INSTALACION DE 3 MASTILES PARA BANDERAS EN FIERRO PINTADO AL DUCO, INCLUYENDO BASE DE HORMIGON ARMADO. PLANO DE DETALLE No D18||128|carguedas|08/02/2016|08/02/2017||0|||3|PZA|3,420.61
|INSTALACION DE JUNTAS DE ACERO INOXIDABLE MOLDUMET O EQUIVALENTE EN ENCUENTRO DE MATERIALES EN PISOS.||129|carguedas|08/02/2016|08/02/2017||0|||60|ML|121.78
|SUMINISTRO E INSTALACION DE REJA METALICA DE PISO PARA SALAS DE TRANSFORMADOR||130|carguedas|08/02/2016|08/02/2017||0|||3.6|M2|834.78
|CARPINTERIA DE MUEBLES FIJOS|||carguedas||||1|||||
|MUEBLES FIJOS DE MADERA CEDRO, (CLOSETS) DE PISO A CIELO CON DIVISIONES Y PUERTAS, INCLUYE TODA LA QUINCALLERIA NECESARIA.  PLANO DE DETALLE No D19. ESPECIFICACIONES SEC. 649||131|carguedas|08/02/2016|08/02/2017||0|||5|ML|950.5
|MESONES DE MADERA CEDRO CON MELAMINA, PROFUNDIDAD DE 60 CM. INCLUYE MUEBLE INFERIOR CON DIVISIONES, DESTINADO A SALAS DE FOTOCOPIAS. PLANO DE DETALLE No D20. ESPECIFICACIONES  SEC. 649||132|carguedas|08/02/2016|08/02/2017||0|||3|ML|2,939.43
|MESONES DE MADERA CEDRO CON MELAMINA, PROFUNDIDAD DE 60 CM. INCLUYE MUEBLE INFERIOR CON DIVISIONES, DESTINADO A  MUEBLES FIJOS EN SALA DE REUNIONES DE DIRECTORIO. PLANO DE DETALLE No D56. ESPECIFICACIONES  SEC. 649||133|carguedas|08/02/2016|08/02/2017||0|||3.1|ML|2,939.43
|MESONES DE RECEPCION EN MAMPOSTERIA DE LADRILLO CON REVESTIMIENTO DE GRANITO, INCLUYE PROVISION DE CARPINTERIA, SEGUN PLANO DE DETALLE No D25.||134|carguedas|08/02/2016|08/02/2017||0|||1|PZA|10,852.85
|MESONES DE GRANITO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A COCINETAS, INCLUYE MUEBLE INFERIOR Y ALACENAS SUPERIORES DE MADERA CEDRO. PLANO DE DETALLE No D21. ESPECIFICACIONES SEC. 657||135|carguedas|08/02/2016|08/02/2017||0|||22.2|ML|1,187.47
|MESONES DE GRANITO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A BANO DE DIRECCION, INCLUYE MUEBLE INFERIOR DE MADERA CEDRO. PLANO DE DETALLE No D21. ESPECIFICACIONES SEC. 657||136|carguedas|08/02/2016|08/02/2017||0|||5|ML|1,187.47
|MESONES DE GRANITO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A BANOS, INCLUYE CENEFA SUPERIOR PARA LUZ. PLANO DE DETALLE D21. ESPECIFICACIONES SEC. 657||137|carguedas|08/02/2016|08/02/2017||0|||30|ML|1,187.47
|MESONES DE GRANITO RECONSTITUIDO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A CAMERINOS. PLANO DE DETALLE No D21. ESPECIFICACIONES SEC. 657||138|carguedas|08/02/2016|08/02/2017||0|||15|ML|1,187.47
|CARPINTERIA DE ALUMINIO Y VIDRIOS|||carguedas||||1|||||
|FACHADA DE VIDRIO TEMPLADO INCOLORO E=10MM, SOPORTES ESTRUCTURALES, CONTRAFUERTES, QUINCALLERIA Y ACCESORIOS PARA SU COMPLETA INSTALACION. ESPECIFICACIONES SEC. 658 Y 659||139|carguedas|08/02/2016|08/02/2017||0|||160.29|M2|870.16
|PUERTA  DE INGRESO PRINCIPAL, DE VIDRIO TEMPLADO INCLORO E= 10 MM.IINCLUYE ZOCALO DE ALUMINIO CON CHAPA Y PICAPORTES. FILM DE SEGURIDAD.  ESPECIFICACIONES SEC. 658 Y 659||140|carguedas|08/02/2016|08/02/2017||0|||3.78|M2|1,388.35
|VENTANAS DE VIDRIO TEMPLADO CON PERFILES EN U DE ALUMINIO ANODIZADO,  VIDRIO TEMPLADO INCOLORO DE E=10 MM, INCLUYE QUINCALLERIA Y ACCESORIOS PARA SU COMPLETA INSTALACION. ESPECIFICACIONES SEC. 658 Y 659||141|carguedas|08/02/2016|08/02/2017||0|||200|M2|816.79
|VENTANAS  CON CARPINTERIA DE ALUMINIO ANODIZADO, CON VIDRIO DE 6 MM, PANOS FIJOS Y CORREDIZOS, INCLUYE QUINCALLERIA Y ACCESORIOS PARA SU COMPLETA INSTALACION. ESPECIFICACIONES SEC. 658 Y 659||142|carguedas|08/02/2016|08/02/2017||0|||156.4|M2|625.1
|SUMINISTRO E INSTALACION DE FRENOS HIDRAHULICOS, DE INDUSTRIA ITALIANA O ESPANOLA, PARA PUERTAS DE VIDRIO. PLANO DE DETALLE No D04.||143|carguedas|08/02/2016|08/02/2017||0|||23|PZA|1,500.26
|SUMINISTRO E INSTALACION DE PAR DE  JALADORES DE ACERO INOXIDABLE H=1.50M. DE INDUSTRIA ITALIANA O ESPANOLA, PARA PUERTAS DE VIDRIO. PLANO DE DETALLE D04.||144|carguedas|08/02/2016|08/02/2017||0|||24|JGO|1,083.53
|MAMPARAS  INTERIORES PARA OFICINAS DE VIDRIO TEMPLADO DE 10 MM, INCLUYE CARPINTERIA EN ALUMINIO DE COLOR,  SOPORTES ESTRUCTURALES Y ACCESORIOS PARA SU COMPLETA INSTALACION.  ESPECIFICACIONES SEC. 658 Y 659||145|carguedas|08/02/2016|08/02/2017||0|||217|M2|791.81
|PUERTAS DE VIDRIO TEMPLADO EN MAMPARAS INTERIORES DE OFICINAS Y OTROS, INCLUYE CARPINTERIA EN ALUMINIO DE COLOR,  CHAPAS, SOPORTES ESTRUCTURALES Y ACCESORIOS PARA SU COMPLETA INSTALACION. PLANO DE DETALLE No D04.||146|carguedas|08/02/2016|08/02/2017||0|||89|M2|1,262.13
|SUMINISTRO E INSTALACION DE BARANDAS DE ACERO INOXIDABLE CON VIDRIO TEMPLADO DE 10 MM. DE ESPESOR INCLUYE  ACCESORIOS   Y PASAMANOS DE ACERO INOXIDABLE  MATE, ALTURA 1.06M.  PARA HALL CENTRAL. ESPECIFICACIONES SEC.  659||147|carguedas|08/02/2016|08/02/2017||0|||91|ML|1,616.85
|SUMINISTRO E INSTALACION DE BARANDAS DE ACERO INOXIDABLE CON VIDRIO TEMPLADO DE 10 MM. DE ESPESOR INCLUYE  ACCESORIOS   Y PASAMANOS DE ACERO INOXIDABLE  MATE, ALTURA 1.06M.  PARA MEZANINE DEL TEATRO.  ESPECIFICACIONES SEC.  659||148|carguedas|08/02/2016|08/02/2017||0|||21|ML|1,616.85
|SUMINISTRO E INSTALACION DE BARANDAS DE ACERO INOXIDABLE CON VIDRIO TEMPLADO DE 10 MM. DE ESPESOR INCLUYE  ACCESORIOS   Y PASAMANOS DE ACERO INOXIDABLE  MATE, ALTURA 1.06M.  PARA ESCALERAS PRINCIPALES.  ESPECIFICACIONES SEC.  659||149|carguedas|08/02/2016|08/02/2017||0|||51|ML|1,616.85
|BOX DE VIDRIO TEMPLADO 10 MM PARA DUCHA. ESPECIFICACIONES. SEC. 659||150|carguedas|08/02/2016|08/02/2017||0|||11|M2|625.1
|ESPEJOS PARA BANOS, CON MARCO DE ALUMINIO ANODIZADO E= 1CM. PLANO DE DETALLE No D2. ESPECIFICACIONES SEC. 659||151|carguedas|08/02/2016|08/02/2017||0|||39|M2|312.56
|ARTEFACTOS Y GRIFERIA|||carguedas||||1|||||
|INODORO DE PORCELANA BLANCA, CON DESAGUE INFERIOR Y TANQUE BAJO DE AGUA INCORPORADO, INCLUYENDO: ASIENTO DE PLASTICO  DE FRENTE ABIERTO, ELEMENTOS DE ANCLAJE, BISAGRAS DE ACERO INOXIDABLE, CONECTORES Y NIPLES DE CONEXION . ESPECIFICACIONES SEC. 660 Y 661||152|carguedas|08/02/2016|08/02/2017||0|||16|PZA|1,657.44
|INODOROS PARA DESCAPACITADOS.     IN||153|carguedas|08/02/2016|08/02/2017||0|||11|PZA|2,071.80
|INODORO CON TANQUE PARA OFICI||154|carguedas|08/02/2016|08/02/2017||0|||1|PZA|1,657.44
|LAVAMANOS.  - LAVATORIOS DE PORCELANA BLANCA, APTO PARA INSTALACION SOBRE MESON, INCLUYENDO LOS ELEMENTOS DE ANCLAJE Y SOPORTE, CONECTORES FLEXIBLES, SOPAPA, BATERIA DE MEZCLA, GRIFERIA COMPLETA, SIFON. ESPECIFICACIONES SEC. 660 Y 661||155|carguedas|08/02/2016|08/02/2017||0|||34|PZA|2,486.16
|URINARIO.  - URINARIOS DE PORCELANA BLANCA,  INCLUYENDO ALIMENTACION,  SIFON, Y ELEMENTOS DE ANCLAJE Y SOPORTE, SOPAPA Y SIFON.  ESPECIFICACIONES SEC. 660 Y 661||156|carguedas|08/02/2016|08/02/2017||0|||11|PZA|2,486.16
|LAVAPLATO||157|carguedas|08/02/2016|08/02/2017||0|||4|PZA|1,657.44
|LAVATRAPEROS. - LAVAMOPAS DE ACERO,  INCLUYENDO GRIFERIA COMPLETA ESPECIFICACIONES SEC. 660 Y 661||158|carguedas|08/02/2016|08/02/2017||0|||1|PZA|3,314.88
|BASE PARA DUCHA.  - BASES DE DUCHAS DE ACERO, INCLUYENDO GRIFERIA COMPLETA CON BATERIA DE MEZCLAS Y CABEZAL REGULABLE.||159|carguedas|08/02/2016|08/02/2017||0|||6|PZA|3,314.88
|PANELES Y ACCESORIOS|||carguedas||||1|||||
|PARTICIONES INCLUYENDO TODOS SUS ACCESORIOS PARA SU INSTALACION EN BANOS. DIVISION DE URINARIOS  Y DE INODOROS. PLANO DE DETALLE No D22. ESPECIFICACIONES SEC. 662||160|carguedas|08/02/2016|08/02/2017||0|||45|M2|512.8
|PORTARROLLOS DE PAPEL  DE SOBREPONER, DE ACERO INOXIDABLE.||161|carguedas|08/02/2016|08/02/2017||0|||28|PZA|287.53
|DISPENSADORES DE JABON PARA MONTAJE EN MESON. PLANO DE DETALLE No D23.||162|carguedas|08/02/2016|08/02/2017||0|||25|PZA|246.09
|PERCHA PARA ROPA, PARA SER INSTALADAS EN BANOS.||163|carguedas|08/02/2016|08/02/2017||0|||28|PZA|204.66
|TOALLEROS PARA BANO CON DUCHA.||164|carguedas|08/02/2016|08/02/2017||0|||7|PZA|246.09
|BARRAS PARA MINUSVALIDOS A SER INSTALADAS EN AREAS DE INODOROS. PLANO DE DETALLE No D23.||165|carguedas|08/02/2016|08/02/2017||0|||16|PZA|577.58
|DISPENSADOR DE TOALLAS DE PAPEL Y RECEPTACULO DE DESPERDICIOS POR SEPARADO||166|carguedas|08/02/2016|08/02/2017||0|||11|PZA|1,281.99
|INSTALACIONES HIDROSANITARIAS|||carguedas||||1|||||
|"TUBERIA D 6"""||167|carguedas|08/02/2016|08/02/2017||0|||103.67|ML|142.32
|"TUBERIA D 4"""||168|carguedas|08/02/2016|08/02/2017||0|||26.89|ML|97.24
|"TUBERIA D 3"""||169|carguedas|08/02/2016|08/02/2017||0|||250.26|ML|59.77
|"CODOS DE 90 DIAMETRO 4"""||170|carguedas|08/02/2016|08/02/2017||0|||30|PZA|20.91
|"CODOS DE 90 DIAMETRO 3"""||171|carguedas|08/02/2016|08/02/2017||0|||19|PZA|17.18
|"CODOS DE 90 DIAMETRO 2"""||172|carguedas|08/02/2016|08/02/2017||0|||3|PZA|11.79
|"CODOS DE 45 DIAMETRO 4"""||173|carguedas|08/02/2016|08/02/2017||0|||53|PZA|20.91
|"CODOS DE 45 DIAMETRO 3"""||174|carguedas|08/02/2016|08/02/2017||0|||18|PZA|18.25
|"CODOS DE 45 DIAMETRO 2"""||175|carguedas|08/02/2016|08/02/2017||0|||2|PZA|11.79
|"PIEZAS ""Y"" SIMPLES DIAMETRO 6""X4"""||176|carguedas|08/02/2016|08/02/2017||0|||7|PZA|71.46
|"PIEZAS""Y"" SIMPLES DIAMETRO 4""X4"""||177|carguedas|08/02/2016|08/02/2017||0|||59|PZA|26.54
|"PIEZAS ""Y"" SIMPLES DIAMETRO 4""X3"""||178|carguedas|08/02/2016|08/02/2017||0|||1|PZA|35.99
|"PIEZAS ""Y"" SIMPLES DIAMETRO 4""X2"""||179|carguedas|08/02/2016|08/02/2017||0|||3|PZA|24.22
|"PIEZAS ""Y"" SIMPLES DIAMETRO 3""X3"""||180|carguedas|08/02/2016|08/02/2017||0|||18|PZA|25.88
|"REGISTROS DIAMETRO 4"""||181|carguedas|08/02/2016|08/02/2017||0|||14|PZA|142.73
|"REGISTROS DIAMETRO 3"""||182|carguedas|08/02/2016|08/02/2017||0|||8|PZA|126.15
|"REDUCCIONES DIAMETRO 6""X4"""||183|carguedas|08/02/2016|08/02/2017||0|||7|PZA|32.09
|"REDUCCIONES DIAMETRO 4""X3"""||184|carguedas|08/02/2016|08/02/2017||0|||1|PZA|28.78
|"SUMIDEROS DIAMETRO 4"""||185|carguedas|08/02/2016|08/02/2017||0|||24|PZA|124.91
|"SUMIDEROS DIAMETRO 3"""||186|carguedas|08/02/2016|08/02/2017||0|||17|PZA|108.34
|MISCELANEOS  - ANILLOS Y COLGADORES METALICOS DE SOPORTE, SEGUN DETALLE, PARA LA INSTALACION AEREA EN CIELOS, MUROS Y SHAFTS||187|carguedas|08/02/2016|08/02/2017||0|||1|GLB|4,783.85
|"REJILLAS DE PISO CON SIFON INCORPORADO DE POLIPROPILENO. AREA ABIERTA DE 20 CM2, APROPIADAS PARA CONEXION DE TUBERIAS DE 2"" Y DE 3"""||188|carguedas|08/02/2016|08/02/2017||0|||18|PZA|98.31
|SUMIDERO PLANO DE CUBIERTA, SEGUN PLANO DE DETALLE.||189|carguedas|08/02/2016|08/02/2017||0|||15|PZA|156.32
|REJILLA DE PISO||190|carguedas|08/02/2016|08/02/2017||0|||1|PZA|98.31
|CANALETAS FG  SUMINISTRO DE MATERIALES E INSTALACION DE||191|carguedas|08/02/2016|08/02/2017||0|||25|ML|146.9
|LIMATESA, PLANCHA FG-0.60 M CALIBRE #26||192|carguedas|08/02/2016|08/02/2017||0|||18|ML|146.9
|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 6"""||193|carguedas|08/02/2016|08/02/2017||0|||22.94|ML|114.88
|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 4"""||194|carguedas|08/02/2016|08/02/2017||0|||0|ML|130.32
|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 3"""||195|carguedas|08/02/2016|08/02/2017||0|||34.77|ML|102.83
|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 2"""||196|carguedas|08/02/2016|08/02/2017||0|||0|ML|86.25
|"ACCESORIOS PARA TUBERIAS: PIEZAS ""Y"" SIMPLES DIAMETRO 3""X3"""||197|carguedas|08/02/2016|08/02/2017||0|||9|PZA|20.91
|"ACCESORIOS PARA TUBERIAS CODOS 90 DIAMETRO 3"""||198|carguedas|08/02/2016|08/02/2017||0|||11|PZA|17.59
|"ACCESORIOS PARA TUBERIAS CODOS 45 DIAMETRO 3"""||199|carguedas|08/02/2016|08/02/2017||0|||4|PZA|20.91
|"ACCESORIOS PARA TUBERIAS REGISTROS DIAMETRO 3"""||200|carguedas|08/02/2016|08/02/2017||0|||2|PZA|134.27
|"ACCESORIOS PARA SUMIDERO DIAMETRO 3"""||201|carguedas|08/02/2016|08/02/2017||0|||10|PZA|122.42
|REJILLA SUMIDERO EN RAMPA||202|carguedas|08/02/2016|08/02/2017||0|||9|ML|169.49
|CAMARAS DE INSPECCION 60X60||203|carguedas|08/02/2016|08/02/2017||0|||6|PZA|779.66
|EXCAVACION Y POSTERIOR RELLENO Y COMPACTACION DE ZANJAS||204|carguedas|08/02/2016|08/02/2017||0|||53|M3|66.67
|MISCELANEOS:  LECHO DE ASIENTO, CONEXION DE BAJANTES, HORMIGONADO DE CANALES Y CAMARAS, EJECUCION DE ACABADOS, JUNTAS, PRUEBAS, ETC.||205|carguedas|08/02/2016|08/02/2017||0|||1|GLB|4,143.60
|"REJILLAS DE PISO CON SIFON INCORPORADO DE POLIPROPILENO. AREA ABIERTA DE 20 CM2, APROPIADAS PARA CONEXION DE TUBERIAS DE 2"" Y DE 3"""||206|carguedas|08/02/2016|08/02/2017||0|||3|PZA|98.31
|REJILLA DE DESAGUE||207|carguedas|08/02/2016|08/02/2017||0|||4|PZA|105.46
|DRENAJE SANITARIO PARA MUROS DE CONTENCION DE ACUERDO A DETALLE PL. ES18 Y ET||208|carguedas|08/02/2016|08/02/2017||0|||61.91|ML|73.45
|"SUMINISTRO DE MATERIALES E INSTALACION DEL SISTEMA DE EVACUACION PRINCIPAL DE AGUAS SERVIDAS EMPLEANDO TUBERIA DE POLIPROPILENO TIPO AWADUCT O SIMILAR CON UNIONES ESPIGA CAMPANA, DE ACUERDO A PLANOS Y A LAS ET. TUBERIA D6"""||209|carguedas|08/02/2016|08/02/2017||0|||5.34|ML|125.74
|"TUBERIA D 4"""||210|carguedas|08/02/2016|08/02/2017||0|||132.05|ML|98.46
|"TUBERIA D 2"""||211|carguedas|08/02/2016|08/02/2017||0|||73.29|ML|71.6
|"TUBERIA D 1 1/2"""||212|carguedas|08/02/2016|08/02/2017||0|||116.16|ML|62.13
|REJILLA SIFONADA||213|carguedas|08/02/2016|08/02/2017||0|||28|PZA|114.88
|"ACCESORIOS PARA TUBERIAS: CODOS DE 90 DIAMETRO 4"""||214|carguedas|08/02/2016|08/02/2017||0|||23|PZA|20.91
|"CODOS 90 DIAMETRO 2"""||215|carguedas|08/02/2016|08/02/2017||0|||19|PZA|11.79
|"CODOS 90 DIAMETRO 1 1/2"""||216|carguedas|08/02/2016|08/02/2017||0|||84|PZA|14.69
|"CODOS 45 DIAMETRO 4"""||217|carguedas|08/02/2016|08/02/2017||0|||10|PZA|20.91
|"CODOS 45 DIAMETRO 2"""||218|carguedas|08/02/2016|08/02/2017||0|||11|PZA|11.79
|"CODOS 45 DIAMETRO 1 1/2"""||219|carguedas|08/02/2016|08/02/2017||0|||2|PZA|14.69
|"PIEZAS ""T"" DIAMETRO 4""X4"""||220|carguedas|08/02/2016|08/02/2017||0|||9|PZA|27.12
|"PIEZAS ""T"" DIAMETRO 4""X2"""||221|carguedas|08/02/2016|08/02/2017||0|||1|PZA|64.41
|"PIEZAS ""Y"" SIMPLES DIAMETRO 4""X4"""||222|carguedas|08/02/2016|08/02/2017||0|||49|PZA|26.54
|"PIEZAS ""Y"" SIMPLES DIAMETRO 4""X2"""||223|carguedas|08/02/2016|08/02/2017||0|||1|PZA|24.22
|"PIEZAS ""Y"" SIMPLES DIAMETRO 2""X2"""||224|carguedas|08/02/2016|08/02/2017||0|||14|PZA|14.69
|"PIEZAS ""Y"" SIMPLES DIAMETRO 1 1/2"" X 1 1/2"""||225|carguedas|08/02/2016|08/02/2017||0|||2|PZA|14.69
|"REDUCCIONES DIAMETRO 4"" X 2"""||226|carguedas|08/02/2016|08/02/2017||0|||25|PZA|24.22
|"REDUCCIONES DIAMETRO 2"" X 2 1/2"""||227|carguedas|08/02/2016|08/02/2017||0|||4|PZA|21.73
|"REGISTRO DE PISO DIAMETRO 4"""||228|carguedas|08/02/2016|08/02/2017||0|||11|PZA|142.73
|"REGISTRO DE PISO DIAMETRO 2"""||229|carguedas|08/02/2016|08/02/2017||0|||7|PZA|109.58
|MISCELANEOS:  - ANILLOS Y COLGADORES METALICOS DE SOPORTE SEGUN DETALLE PARA INSTALACION AEREA EN CIELOS Y SHAFTS. PI||230|carguedas|08/02/2016|08/02/2017||0|||1|GLB|4,143.60
|SUMINISTRO DE MATERIALES E INSTALACION DEL SISTEMA DE VENTILACION PRINCIPAL Y SECUNDARIO AGUAS SERVIDAS||231|carguedas|08/02/2016|08/02/2017||0|||30.39|ML|103.93
|"TUBERIA 2"""||232|carguedas|08/02/2016|08/02/2017||0|||20.99|ML|52.41
|"TUBERIA 1 1/2"""||233|carguedas|08/02/2016|08/02/2017||0|||147.24|ML|44
|"ACCESORIOS PARA TUBERIAS: CODOS 90 DIAMETRO 4"""||234|carguedas|08/02/2016|08/02/2017||0|||1|PZA|78.53
|"CODOS 90 DIAMETRO 2"""||235|carguedas|08/02/2016|08/02/2017||0|||2|PZA|11.79
|"CODOS 90 DIAMETRO 1 1/2"""||236|carguedas|08/02/2016|08/02/2017||0|||36|PZA|14.69
|"CODOS 45 DIAMETRO 4"""||237|carguedas|08/02/2016|08/02/2017||0|||3|PZA|20.91
|"CODOS 45 DIAMETRO 2"""||238|carguedas|08/02/2016|08/02/2017||0|||2|PZA|11.79
|"REDUCCION DIAMETRO 4"" X 2"""||239|carguedas|08/02/2016|08/02/2017||0|||1|PZA|24.22
|"REDUCCION DIAMETRO 2"" X 1 1/2"""||240|carguedas|08/02/2016|08/02/2017||0|||6|PZA|18.83
|"PIEZAS ""T"" DIAMETRO 4"" X 2"""||241|carguedas|08/02/2016|08/02/2017||0|||6|PZA|25.46
|"PIEZAS ""T"" DIAMETRO 2"" X 1 1/2"""||242|carguedas|08/02/2016|08/02/2017||0|||23|PZA|14.69
|"PIEZAS ""T"" DIAMETRO 1 1/2"" X 1 1/2"""||243|carguedas|08/02/2016|08/02/2017||0|||12|PZA|14.69
|MISCELANEOS: - ANILLOS Y COLGADORES METALICOS DE SOPORTE SEGUN DETALLE PARA INSTALACION AEREA EN CIELOS Y SHAFTS. PI||244|carguedas|08/02/2016|08/02/2017||0|||1|GLB|24,861.60
|"TUBERIA DE POLIPROPILENO TIPO TIGRE UNIONES TERMOFUSIONADAS O EQUIVALENTE. TUBERIA D 2""
"||245|carguedas|08/02/2016|08/02/2017||0|||29.94|ML|120.57
|"TUBERIA D 1 1/2"""||246|carguedas|08/02/2016|08/02/2017||0|||26.01|ML|93.39
|"TUBERIA D  1 1/4"""||247|carguedas|08/02/2016|08/02/2017||0|||9.36|ML|78.72
|"TUBERIA  D 1"""||248|carguedas|08/02/2016|08/02/2017||0|||118.09|ML|61.32
|"TUBERIA D 3/4"""||249|carguedas|08/02/2016|08/02/2017||0|||28.87|ML|53.03
|"TUBERIA D 1/2"""||250|carguedas|08/02/2016|08/02/2017||0|||170.41|ML|47.4
|"ACCESORIOS DE POLIPROPILENO PIEZAS ""T"" FUSION - FUSION 2"" X 2"""||251|carguedas|08/02/2016|08/02/2017||0|||1|PZA|98.72
|"2"" X 1 1/2"""||252|carguedas|08/02/2016|08/02/2017||0|||2|PZA|200.49
|"2"" X 1"""||253|carguedas|08/02/2016|08/02/2017||0|||4|PZA|93.67
|"1 1/2"" X 1 1/2"""||254|carguedas|08/02/2016|08/02/2017||0|||2|PZA|31.26
|"1 1/2"" X 1"""||255|carguedas|08/02/2016|08/02/2017||0|||7|PZA|24.14
|"1 1/4"" X 1"""||256|carguedas|08/02/2016|08/02/2017||0|||6|PZA|22.98
|"1"" X 1"""||257|carguedas|08/02/2016|08/02/2017||0|||20|PZA|15.85
|"1"" X 3/4"""||258|carguedas|08/02/2016|08/02/2017||0|||3|PZA|15.1
|"1"" X 1/2"""||259|carguedas|08/02/2016|08/02/2017||0|||3|PZA|14.28
|"3/4"" X 3/4"""||260|carguedas|08/02/2016|08/02/2017||0|||6|PZA|11.62
|"3/4"" X 1/2"""||261|carguedas|08/02/2016|08/02/2017||0|||1|PZA|10.71
|"1/2"" X 1/2"""||262|carguedas|08/02/2016|08/02/2017||0|||34|PZA|10.21
|"PIEZAS ""T"" - CR FUSION - ROSCA DIAMETRO 1"""||263|carguedas|08/02/2016|08/02/2017||0|||3|PZA|17.51
|"DIAMETRO 3/4"""||264|carguedas|08/02/2016|08/02/2017||0|||8|PZA|15.85
|"DIAMETRO 1/2"""||265|carguedas|08/02/2016|08/02/2017||0|||9|PZA|13.61
