ref|label|hilo|item|login|fechaini|fechafin|detail|group|type|typename|unitprogram|unit|price
FUSIP099|ZOCALOS DE CONCRETO ALTURA DE 10 CM, INCLUYE BUNA EN HORMIGON.|FUSIP4-6|99|carguedas|08/02/2016|08/02/2017||0|||443|ML|67.73
FUSIP100|LOSETAS|FUSIP4-6|100|carguedas|08/02/2016|08/02/2017||0|||488|M2|307.42
FUSIP101|ZOCALOS PREFABRICADOS DE HORMIGON  DE  60 CM X 10 CM. PARA PROTEGER IMPERMEABILIZACION PERIMETRAL EN CUBIERTA. PLANO DE DETALLE No D14.|FUSIP4-6|101|carguedas|08/02/2016|08/02/2017||0|||274|M2|189.96
FUSIP102|ACERAS CON PIEZAS PREFABRICADAS DE HORMIGON H20 DE  60 CM X 60 CM. X 12 CM. PLANO DE DETALLE No D17.ESPECIFICACIONES SEC 642|FUSIP4-6|102|carguedas|08/02/2016|08/02/2017||0|||205|M2|381.18
FUSIP103|BORDILLOS CORDON DE ACERA, CON PIEZAS PREFABRICADOS DE HORMIGON H 20  DE 1,20 M DE LONGITUD . PLANO DE DETALLE No D17.ESPECIFICACIONES SEC. 643|FUSIP4-6|103|carguedas|08/02/2016|08/02/2017||0|||51.74|ML|157.95
FUSIP104|TOPES DE HORMIGON PREFABRICADO, PARA VEHICULOS. PLANO DE DETALLE No D17. ESPECIFICACIONES SEC. 643|FUSIP4-6|104|carguedas|08/02/2016|08/02/2017||0|||3|PZA|323.25
FUSIP4-7|PINTURAS|FUSIP4|4 . 7 .|carguedas||||1|||||
FUSIP105|PINTURA SUPERLATEX EN MUROS EXTERIORES, COLOR A DEFINIR EN OBRA. ESPECIFICACIONES SEC. 644|FUSIP4-7|105|carguedas|08/02/2016|08/02/2017||0|||2190.21|M2|35.79
FUSIP106|PINTURA  LATEX  INTERIOR EN MUROS, COLOR A DEFINIR EN OBRA. ESPECIFICACIONES SEC. 645|FUSIP4-7|106|carguedas|08/02/2016|08/02/2017||0|||5285|M2|31.54
FUSIP107|PINTURA LATEX INTERIOR EN CIELOS, COLOR A DEFINIR EN OBRA. ESPECIFICACIONES SEC.  645|FUSIP4-7|107|carguedas|08/02/2016|08/02/2017||0|||2944|M2|31.54
FUSIP108|PINTURA DE SENALIZACION PARA MARCAS EN ESTACIONAMIENTOS, EN COLUMNAS  Y  MUROS, COLORES NEGRO, AMARILLO, AZUL Y BLANCO. INCLUYE NUMERACION DE PARQUEOS. ESPECIFICACIOENS  SEC. 647|FUSIP4-7|108|carguedas|08/02/2016|08/02/2017||0|||30|M2|41.33
FUSIP109|PINTURA DE SENALIZACION PARA MARCAS EN ESTACIONAMIENTOS EN PISO, CON FRANJAS DE 10 CM.  COLORES NEGRO, AMARILLO, AZUL Y BLANCO. ESPECIFICACIOENS  SEC. 647|FUSIP4-7|109|carguedas|08/02/2016|08/02/2017||0|||20|ML|41.33
FUSIP110|PINTURA  SATINADA PARA MUROS DE CAMERINOS,  COLOR A DEFINIR EN OBRA.  ESPECIFICACIONES SEC. 645|FUSIP4-7|110|carguedas|08/02/2016|08/02/2017||0|||777|M2|41.27
FUSIP4-8|CARPINTERIA DE MADERA|FUSIP4|4 . 8 .|carguedas||||1|||||
FUSIP111|PUERTAS DE MADERA  TIPO PLACA, INCLUYE AISLANTE ACUSTICO, QUINCALLERIA, PICAPORTES, Y ACCESORIOS, MARCO DE MADERA Y CONTRAMARCO. PLANO DE DEALLE No D01 - D02. ESPECIFICACIONES SEC. 649 Y 650|FUSIP4-8|111|carguedas|08/02/2016|08/02/2017||0|||178|M2|1464.75
FUSIP112|PUERTAS DE MADERA TIPO PLACA, |FUSIP4-8|112|carguedas|08/02/2016|08/02/2017||0|||6.84|M2|2328.32
FUSIP113|SUMINISTRO E INSTALACION DE CHAPAS DE PRIMERA CALIDAD, PARA SERVICIO PESADO, GRADO 1. DE LAS MARCAS ARROW, SARGENT, SCHLAGE, YALE O CORBI, DIFERENCIANDO EL TIPO, CLASE Y OPERACION DE CADA CHAPA. ESPECIFICACIONES SEC.656|FUSIP4-8|113|carguedas|08/02/2016|08/02/2017||0|||59|PZA|771.07
FUSIP114|PROVISION E INSTALACION DE PANELES DE MADERA CONTRAPLACADA (E=22MM) PARA CERRAMIENTO DE SHAFTS, INCLUYENDO CONTRAMARCO, BISAGRAS, PISPOTES Y REVESTIMIENTO INTERIOR CORTAFUEGO.  PLANO DE DETALLE No D19. ESPECIFICACIONES SEC. 649 Y 651|FUSIP4-8|114|carguedas|08/02/2016|08/02/2017||0|||183|M2|1807.6
FUSIP115|SUMINISTRO E INSTALACION DE BARRAS ANTIPANICO PARA PUERTAS DE EMERGENCIA, DE INDUSTRIA AMERICANA, ITALIANA O ESPANOLA. SEGUN LO INDICADO EN PLANOS.|FUSIP4-8|115|carguedas|08/02/2016|08/02/2017||0|||4|PZA|2459.15
FUSIP116|SUMINISTRO E INSTALACION DE BRAZOS HIDRAHULICOS PARA PUERTAS DE INDUSTRIA ITALIANA O ESPANOLA.|FUSIP4-8|116|carguedas|08/02/2016|08/02/2017||0|||4|PZA|896.81
FUSIP117|TOPES PARA PUERTAS  DE  CALIDAD ALTA.|FUSIP4-8|117|carguedas|08/02/2016|08/02/2017||0|||60|PZA|204.66
FUSIP4-9|CARPINTERIA METALICA|FUSIP4|4 . 9 .|carguedas||||1|||||
FUSIP118|PUERTA   CON BASTIDOR Y   PLAN|FUSIP4-9|118|carguedas|08/02/2016|08/02/2017||0|||135|M2|674.7
FUSIP119|SUMINISTRO E INSTALACION DE CHAPAS DE PRIMERA CALIDAD, PARA PUERTAS METALICAS, PARA SERVICIO PESADO, GRADO 1. DE LAS MARCAS ARROW, SARGENT, SCHLAGE, YALE O CORBI, DIFERENCIANDO EL TIPO, CLASE Y OPERACION DE CADA CHAPA. ESPECIFICACIONES SEC. 656|FUSIP4-9|119|carguedas|08/02/2016|08/02/2017||0|||23|PZA|771.07
FUSIP120|SUMINISTRO E INSTALACION DE BRAZOS HIDRAHULICOS PARA PUERTAS METALICASDE, INDUSTRIA ITALIANA O ESPANOLA.|FUSIP4-9|120|carguedas|08/02/2016|08/02/2017||0|||6|PZA|896.81
FUSIP121|TOPES DE ALTA CALIDAD, PARA PUERTAS METALICAS.|FUSIP4-9|121|carguedas|08/02/2016|08/02/2017||0|||12|PZA|204.66
FUSIP122|PUERTA  DE REJA FRONTAL DE DOS HOJAS, PARA INGRESO VEH|FUSIP4-9|122|carguedas|08/02/2016|08/02/2017||0|||9|M2|588.21
FUSIP123|SUMINISTRO E INSTALACION DE BARANDAS METALICAS PARA ESCALERAS DE EMERGENCIA, INCLUYE PINTADO ANTICORROSIVO.  PLANO DE DETALLE No D40. ESPECIFICACIONES SEC. 652 Y 655|FUSIP4-9|123|carguedas|08/02/2016|08/02/2017||0|||68|ML|481.91
FUSIP124|PASAMANOS METALICOS PARA ESCALERAS, FIJOS A LA PARED, INCLUYE PINTADO ANTICORROSIVO Y DE ACABADO. PLANO DE DETALLE D40. ESPECIFICACIONES SEC. 652 Y 655|FUSIP4-9|124|carguedas|08/02/2016|08/02/2017||0|||59|ML|303.09
FUSIP125|PASAMANOS DE ACERO INOXIDABLE DE 5 CM DE DIAMETRO.|FUSIP4-9|125|carguedas|08/02/2016|08/02/2017||0|||28|ML|319.27
FUSIP126|PASAMANOS DE MADERA CEDRO COLOCADOS SOBRE PARAPETO DE MAMPOSTERIA. 15 CM DE ANCHO Y 2,5 CM, DE ESPESOR|FUSIP4-9|126|carguedas|08/02/2016|08/02/2017||0|||19|ML|221.43
FUSIP127|SUMINISTRO E INSTALACION DE DINTELES DE VIGAS ARMADAS METALICAS TIPO CELOSIA DE 0.10 M DE ANCHO, SOBRE VANOS DE PUERTAS Y MAMPARAS DE VIDRIO. ESPECIFICACIONES SEC. 652|FUSIP4-9|127|carguedas|08/02/2016|08/02/2017||0|||61|ML|377.03
FUSIP128|SUMINISTRO E INSTALACION DE 3 MASTILES PARA BANDERAS EN FIERRO PINTADO AL DUCO, INCLUYENDO BASE DE HORMIGON ARMADO. PLANO DE DETALLE No D18|FUSIP4-9|128|carguedas|08/02/2016|08/02/2017||0|||3|PZA|3420.61
FUSIP129|INSTALACION DE JUNTAS DE ACERO INOXIDABLE MOLDUMET O EQUIVALENTE EN ENCUENTRO DE MATERIALES EN PISOS.|FUSIP4-9|129|carguedas|08/02/2016|08/02/2017||0|||60|ML|121.78
FUSIP130|SUMINISTRO E INSTALACION DE REJA METALICA DE PISO PARA SALAS DE TRANSFORMADOR|FUSIP4-9|130|carguedas|08/02/2016|08/02/2017||0|||3.6|M2|834.78
FUSIP4-10|CARPINTERIA DE MUEBLES FIJOS|FUSIP4|4 . 10 .|carguedas||||1|||||
FUSIP131|MUEBLES FIJOS DE MADERA CEDRO, (CLOSETS) DE PISO A CIELO CON DIVISIONES Y PUERTAS, INCLUYE TODA LA QUINCALLERIA NECESARIA.  PLANO DE DETALLE No D19. ESPECIFICACIONES SEC. 649|FUSIP4-10|131|carguedas|08/02/2016|08/02/2017||0|||5|ML|950.5
FUSIP132|MESONES DE MADERA CEDRO CON MELAMINA, PROFUNDIDAD DE 60 CM. INCLUYE MUEBLE INFERIOR CON DIVISIONES, DESTINADO A SALAS DE FOTOCOPIAS. PLANO DE DETALLE No D20. ESPECIFICACIONES  SEC. 649|FUSIP4-10|132|carguedas|08/02/2016|08/02/2017||0|||3|ML|2939.43
FUSIP133|MESONES DE MADERA CEDRO CON MELAMINA, PROFUNDIDAD DE 60 CM. INCLUYE MUEBLE INFERIOR CON DIVISIONES, DESTINADO A  MUEBLES FIJOS EN SALA DE REUNIONES DE DIRECTORIO. PLANO DE DETALLE No D56. ESPECIFICACIONES  SEC. 649|FUSIP4-10|133|carguedas|08/02/2016|08/02/2017||0|||3.1|ML|2939.43
FUSIP134|MESONES DE RECEPCION EN MAMPOSTERIA DE LADRILLO CON REVESTIMIENTO DE GRANITO, INCLUYE PROVISION DE CARPINTERIA, SEGUN PLANO DE DETALLE No D25.|FUSIP4-10|134|carguedas|08/02/2016|08/02/2017||0|||1|PZA|10852.85
FUSIP135|MESONES DE GRANITO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A COCINETAS, INCLUYE MUEBLE INFERIOR Y ALACENAS SUPERIORES DE MADERA CEDRO. PLANO DE DETALLE No D21. ESPECIFICACIONES SEC. 657|FUSIP4-10|135|carguedas|08/02/2016|08/02/2017||0|||22.2|ML|1187.47
FUSIP136|MESONES DE GRANITO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A BANO DE DIRECCION, INCLUYE MUEBLE INFERIOR DE MADERA CEDRO. PLANO DE DETALLE No D21. ESPECIFICACIONES SEC. 657|FUSIP4-10|136|carguedas|08/02/2016|08/02/2017||0|||5|ML|1187.47
FUSIP137|MESONES DE GRANITO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A BANOS, INCLUYE CENEFA SUPERIOR PARA LUZ. PLANO DE DETALLE D21. ESPECIFICACIONES SEC. 657|FUSIP4-10|137|carguedas|08/02/2016|08/02/2017||0|||30|ML|1187.47
FUSIP138|MESONES DE GRANITO RECONSTITUIDO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A CAMERINOS. PLANO DE DETALLE No D21. ESPECIFICACIONES SEC. 657|FUSIP4-10|138|carguedas|08/02/2016|08/02/2017||0|||15|ML|1187.47
FUSIP4-11|CARPINTERIA DE ALUMINIO Y VIDRIOS|FUSIP4|4 . 11 .|carguedas||||1|||||
FUSIP139|FACHADA DE VIDRIO TEMPLADO INCOLORO E=10MM, SOPORTES ESTRUCTURALES, CONTRAFUERTES, QUINCALLERIA Y ACCESORIOS PARA SU COMPLETA INSTALACION. ESPECIFICACIONES SEC. 658 Y 659|FUSIP4-11|139|carguedas|08/02/2016|08/02/2017||0|||160.29|M2|870.16
FUSIP140|PUERTA  DE INGRESO PRINCIPAL, DE VIDRIO TEMPLADO INCLORO E= 10 MM.IINCLUYE ZOCALO DE ALUMINIO CON CHAPA Y PICAPORTES. FILM DE SEGURIDAD.  ESPECIFICACIONES SEC. 658 Y 659|FUSIP4-11|140|carguedas|08/02/2016|08/02/2017||0|||3.78|M2|1388.35
FUSIP141|VENTANAS DE VIDRIO TEMPLADO CON PERFILES EN U DE ALUMINIO ANODIZADO,  VIDRIO TEMPLADO INCOLORO DE E=10 MM, INCLUYE QUINCALLERIA Y ACCESORIOS PARA SU COMPLETA INSTALACION. ESPECIFICACIONES SEC. 658 Y 659|FUSIP4-11|141|carguedas|08/02/2016|08/02/2017||0|||200|M2|816.79
FUSIP142|VENTANAS  CON CARPINTERIA DE ALUMINIO ANODIZADO, CON VIDRIO DE 6 MM, PANOS FIJOS Y CORREDIZOS, INCLUYE QUINCALLERIA Y ACCESORIOS PARA SU COMPLETA INSTALACION. ESPECIFICACIONES SEC. 658 Y 659|FUSIP4-11|142|carguedas|08/02/2016|08/02/2017||0|||156.4|M2|625.1
FUSIP143|SUMINISTRO E INSTALACION DE FRENOS HIDRAHULICOS, DE INDUSTRIA ITALIANA O ESPANOLA, PARA PUERTAS DE VIDRIO. PLANO DE DETALLE No D04.|FUSIP4-11|143|carguedas|08/02/2016|08/02/2017||0|||23|PZA|1500.26
FUSIP144|SUMINISTRO E INSTALACION DE PAR DE  JALADORES DE ACERO INOXIDABLE H=1.50M. DE INDUSTRIA ITALIANA O ESPANOLA, PARA PUERTAS DE VIDRIO. PLANO DE DETALLE D04.|FUSIP4-11|144|carguedas|08/02/2016|08/02/2017||0|||24|JGO|1083.53
FUSIP145|MAMPARAS  INTERIORES PARA OFICINAS DE VIDRIO TEMPLADO DE 10 MM, INCLUYE CARPINTERIA EN ALUMINIO DE COLOR,  SOPORTES ESTRUCTURALES Y ACCESORIOS PARA SU COMPLETA INSTALACION.  ESPECIFICACIONES SEC. 658 Y 659|FUSIP4-11|145|carguedas|08/02/2016|08/02/2017||0|||217|M2|791.81
FUSIP146|PUERTAS DE VIDRIO TEMPLADO EN MAMPARAS INTERIORES DE OFICINAS Y OTROS, INCLUYE CARPINTERIA EN ALUMINIO DE COLOR,  CHAPAS, SOPORTES ESTRUCTURALES Y ACCESORIOS PARA SU COMPLETA INSTALACION. PLANO DE DETALLE No D04.|FUSIP4-11|146|carguedas|08/02/2016|08/02/2017||0|||89|M2|1262.13
FUSIP147|SUMINISTRO E INSTALACION DE BARANDAS DE ACERO INOXIDABLE CON VIDRIO TEMPLADO DE 10 MM. DE ESPESOR INCLUYE  ACCESORIOS   Y PASAMANOS DE ACERO INOXIDABLE  MATE, ALTURA 1.06M.  PARA HALL CENTRAL. ESPECIFICACIONES SEC.  659|FUSIP4-11|147|carguedas|08/02/2016|08/02/2017||0|||91|ML|1616.85
FUSIP148|SUMINISTRO E INSTALACION DE BARANDAS DE ACERO INOXIDABLE CON VIDRIO TEMPLADO DE 10 MM. DE ESPESOR INCLUYE  ACCESORIOS   Y PASAMANOS DE ACERO INOXIDABLE  MATE, ALTURA 1.06M.  PARA MEZANINE DEL TEATRO.  ESPECIFICACIONES SEC.  659|FUSIP4-11|148|carguedas|08/02/2016|08/02/2017||0|||21|ML|1616.85
FUSIP149|SUMINISTRO E INSTALACION DE BARANDAS DE ACERO INOXIDABLE CON VIDRIO TEMPLADO DE 10 MM. DE ESPESOR INCLUYE  ACCESORIOS   Y PASAMANOS DE ACERO INOXIDABLE  MATE, ALTURA 1.06M.  PARA ESCALERAS PRINCIPALES.  ESPECIFICACIONES SEC.  659|FUSIP4-11|149|carguedas|08/02/2016|08/02/2017||0|||51|ML|1616.85
FUSIP150|BOX DE VIDRIO TEMPLADO 10 MM PARA DUCHA. ESPECIFICACIONES. SEC. 659|FUSIP4-11|150|carguedas|08/02/2016|08/02/2017||0|||11|M2|625.1
FUSIP151|ESPEJOS PARA BANOS, CON MARCO DE ALUMINIO ANODIZADO E= 1CM. PLANO DE DETALLE No D2. ESPECIFICACIONES SEC. 659|FUSIP4-11|151|carguedas|08/02/2016|08/02/2017||0|||39|M2|312.56
FUSIP4-12|ARTEFACTOS Y GRIFERIA|FUSIP4|4 . 12 .|carguedas||||1|||||
FUSIP152|INODORO DE PORCELANA BLANCA, CON DESAGUE INFERIOR Y TANQUE BAJO DE AGUA INCORPORADO, INCLUYENDO: ASIENTO DE PLASTICO  DE FRENTE ABIERTO, ELEMENTOS DE ANCLAJE, BISAGRAS DE ACERO INOXIDABLE, CONECTORES Y NIPLES DE CONEXION . ESPECIFICACIONES SEC. 660 Y 661|FUSIP4-12|152|carguedas|08/02/2016|08/02/2017||0|||16|PZA|1657.44
FUSIP153|INODOROS PARA DESCAPACITADOS.     IN|FUSIP4-12|153|carguedas|08/02/2016|08/02/2017||0|||11|PZA|2071.8
FUSIP154|INODORO CON TANQUE PARA OFICI|FUSIP4-12|154|carguedas|08/02/2016|08/02/2017||0|||1|PZA|1657.44
FUSIP155|LAVAMANOS.  - LAVATORIOS DE PORCELANA BLANCA, APTO PARA INSTALACION SOBRE MESON, INCLUYENDO LOS ELEMENTOS DE ANCLAJE Y SOPORTE, CONECTORES FLEXIBLES, SOPAPA, BATERIA DE MEZCLA, GRIFERIA COMPLETA, SIFON. ESPECIFICACIONES SEC. 660 Y 661|FUSIP4-12|155|carguedas|08/02/2016|08/02/2017||0|||34|PZA|2486.16
FUSIP156|URINARIO.  - URINARIOS DE PORCELANA BLANCA,  INCLUYENDO ALIMENTACION,  SIFON, Y ELEMENTOS DE ANCLAJE Y SOPORTE, SOPAPA Y SIFON.  ESPECIFICACIONES SEC. 660 Y 661|FUSIP4-12|156|carguedas|08/02/2016|08/02/2017||0|||11|PZA|2486.16
FUSIP157|LAVAPLATO|FUSIP4-12|157|carguedas|08/02/2016|08/02/2017||0|||4|PZA|1657.44
FUSIP158|LAVATRAPEROS. - LAVAMOPAS DE ACERO,  INCLUYENDO GRIFERIA COMPLETA ESPECIFICACIONES SEC. 660 Y 661|FUSIP4-12|158|carguedas|08/02/2016|08/02/2017||0|||1|PZA|3314.88
FUSIP159|BASE PARA DUCHA.  - BASES DE DUCHAS DE ACERO, INCLUYENDO GRIFERIA COMPLETA CON BATERIA DE MEZCLAS Y CABEZAL REGULABLE.|FUSIP4-12|159|carguedas|08/02/2016|08/02/2017||0|||6|PZA|3314.88
FUSIP4-13|PANELES Y ACCESORIOS|FUSIP4|4 . 14 .|carguedas||||1|||||
FUSIP160|PARTICIONES INCLUYENDO TODOS SUS ACCESORIOS PARA SU INSTALACION EN BANOS. DIVISION DE URINARIOS  Y DE INODOROS. PLANO DE DETALLE No D22. ESPECIFICACIONES SEC. 662|FUSIP4-13|160|carguedas|08/02/2016|08/02/2017||0|||45|M2|512.8
FUSIP161|PORTARROLLOS DE PAPEL  DE SOBREPONER, DE ACERO INOXIDABLE.|FUSIP4-13|161|carguedas|08/02/2016|08/02/2017||0|||28|PZA|287.53
FUSIP162|DISPENSADORES DE JABON PARA MONTAJE EN MESON. PLANO DE DETALLE No D23.|FUSIP4-13|162|carguedas|08/02/2016|08/02/2017||0|||25|PZA|246.09
FUSIP163|PERCHA PARA ROPA, PARA SER INSTALADAS EN BANOS.|FUSIP4-13|163|carguedas|08/02/2016|08/02/2017||0|||28|PZA|204.66
FUSIP164|TOALLEROS PARA BANO CON DUCHA.|FUSIP4-13|164|carguedas|08/02/2016|08/02/2017||0|||7|PZA|246.09
FUSIP165|BARRAS PARA MINUSVALIDOS A SER INSTALADAS EN AREAS DE INODOROS. PLANO DE DETALLE No D23.|FUSIP4-13|165|carguedas|08/02/2016|08/02/2017||0|||16|PZA|577.58
FUSIP166|DISPENSADOR DE TOALLAS DE PAPEL Y RECEPTACULO DE DESPERDICIOS POR SEPARADO|FUSIP4-13|166|carguedas|08/02/2016|08/02/2017||0|||11|PZA|1281.99
FUSIP5|INSTALACIONES HIDROSANITARIAS||5 .|carguedas||||1|||||
FUSIP167|"TUBERIA D 6"""|FUSIP5|167|carguedas|08/02/2016|08/02/2017||0|||103.67|ML|142.32
FUSIP168|"TUBERIA D 4"""|FUSIP5|168|carguedas|08/02/2016|08/02/2017||0|||26.89|ML|97.24
FUSIP169|"TUBERIA D 3"""|FUSIP5|169|carguedas|08/02/2016|08/02/2017||0|||250.26|ML|59.77
FUSIP170|"CODOS DE 90 DIAMETRO 4"""|FUSIP5|170|carguedas|08/02/2016|08/02/2017||0|||30|PZA|20.91
FUSIP171|"CODOS DE 90 DIAMETRO 3"""|FUSIP5|171|carguedas|08/02/2016|08/02/2017||0|||19|PZA|17.18
FUSIP172|"CODOS DE 90 DIAMETRO 2"""|FUSIP5|172|carguedas|08/02/2016|08/02/2017||0|||3|PZA|11.79
FUSIP173|"CODOS DE 45 DIAMETRO 4"""|FUSIP5|173|carguedas|08/02/2016|08/02/2017||0|||53|PZA|20.91
FUSIP174|"CODOS DE 45 DIAMETRO 3"""|FUSIP5|174|carguedas|08/02/2016|08/02/2017||0|||18|PZA|18.25
FUSIP175|"CODOS DE 45 DIAMETRO 2"""|FUSIP5|175|carguedas|08/02/2016|08/02/2017||0|||2|PZA|11.79
FUSIP176|"PIEZAS ""Y"" SIMPLES DIAMETRO 6""X4"""|FUSIP5|176|carguedas|08/02/2016|08/02/2017||0|||7|PZA|71.46
FUSIP177|"PIEZAS""Y"" SIMPLES DIAMETRO 4""X4"""|FUSIP5|177|carguedas|08/02/2016|08/02/2017||0|||59|PZA|26.54
FUSIP178|"PIEZAS ""Y"" SIMPLES DIAMETRO 4""X3"""|FUSIP5|178|carguedas|08/02/2016|08/02/2017||0|||1|PZA|35.99
FUSIP179|"PIEZAS ""Y"" SIMPLES DIAMETRO 4""X2"""|FUSIP5|179|carguedas|08/02/2016|08/02/2017||0|||3|PZA|24.22
FUSIP180|"PIEZAS ""Y"" SIMPLES DIAMETRO 3""X3"""|FUSIP5|180|carguedas|08/02/2016|08/02/2017||0|||18|PZA|25.88
FUSIP181|"REGISTROS DIAMETRO 4"""|FUSIP5|181|carguedas|08/02/2016|08/02/2017||0|||14|PZA|142.73
FUSIP182|"REGISTROS DIAMETRO 3"""|FUSIP5|182|carguedas|08/02/2016|08/02/2017||0|||8|PZA|126.15
FUSIP183|"REDUCCIONES DIAMETRO 6""X4"""|FUSIP5|183|carguedas|08/02/2016|08/02/2017||0|||7|PZA|32.09
FUSIP184|"REDUCCIONES DIAMETRO 4""X3"""|FUSIP5|184|carguedas|08/02/2016|08/02/2017||0|||1|PZA|28.78
FUSIP185|"SUMIDEROS DIAMETRO 4"""|FUSIP5|185|carguedas|08/02/2016|08/02/2017||0|||24|PZA|124.91
FUSIP186|"SUMIDEROS DIAMETRO 3"""|FUSIP5|186|carguedas|08/02/2016|08/02/2017||0|||17|PZA|108.34
FUSIP187|MISCELANEOS  - ANILLOS Y COLGADORES METALICOS DE SOPORTE, SEGUN DETALLE, PARA LA INSTALACION AEREA EN CIELOS, MUROS Y SHAFTS|FUSIP5|187|carguedas|08/02/2016|08/02/2017||0|||1|GLB|4783.85
FUSIP188|"REJILLAS DE PISO CON SIFON INCORPORADO DE POLIPROPILENO. AREA ABIERTA DE 20 CM2, APROPIADAS PARA CONEXION DE TUBERIAS DE 2"" Y DE 3"""|FUSIP5|188|carguedas|08/02/2016|08/02/2017||0|||18|PZA|98.31
FUSIP189|SUMIDERO PLANO DE CUBIERTA, SEGUN PLANO DE DETALLE.|FUSIP5|189|carguedas|08/02/2016|08/02/2017||0|||15|PZA|156.32
FUSIP190|REJILLA DE PISO|FUSIP5|190|carguedas|08/02/2016|08/02/2017||0|||1|PZA|98.31
FUSIP191|CANALETAS FG  SUMINISTRO DE MATERIALES E INSTALACION DE|FUSIP5|191|carguedas|08/02/2016|08/02/2017||0|||25|ML|146.9
FUSIP192|LIMATESA, PLANCHA FG-0.60 M CALIBRE #26|FUSIP5|192|carguedas|08/02/2016|08/02/2017||0|||18|ML|146.9
FUSIP193|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 6"""|FUSIP5|193|carguedas|08/02/2016|08/02/2017||0|||22.94|ML|114.88
FUSIP194|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 4"""|FUSIP5|194|carguedas|08/02/2016|08/02/2017||0|||0|ML|130.32
FUSIP195|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 3"""|FUSIP5|195|carguedas|08/02/2016|08/02/2017||0|||34.77|ML|102.83
FUSIP196|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 2"""|FUSIP5|196|carguedas|08/02/2016|08/02/2017||0|||0|ML|86.25
FUSIP197|"ACCESORIOS PARA TUBERIAS: PIEZAS ""Y"" SIMPLES DIAMETRO 3""X3"""|FUSIP5|197|carguedas|08/02/2016|08/02/2017||0|||9|PZA|20.91
FUSIP198|"ACCESORIOS PARA TUBERIAS CODOS 90 DIAMETRO 3"""|FUSIP5|198|carguedas|08/02/2016|08/02/2017||0|||11|PZA|17.59
FUSIP199|"ACCESORIOS PARA TUBERIAS CODOS 45 DIAMETRO 3"""|FUSIP5|199|carguedas|08/02/2016|08/02/2017||0|||4|PZA|20.91
FUSIP200|"ACCESORIOS PARA TUBERIAS REGISTROS DIAMETRO 3"""|FUSIP5|200|carguedas|08/02/2016|08/02/2017||0|||2|PZA|134.27
FUSIP201|"ACCESORIOS PARA SUMIDERO DIAMETRO 3"""|FUSIP5|201|carguedas|08/02/2016|08/02/2017||0|||10|PZA|122.42
FUSIP202|REJILLA SUMIDERO EN RAMPA|FUSIP5|202|carguedas|08/02/2016|08/02/2017||0|||9|ML|169.49
FUSIP203|CAMARAS DE INSPECCION 60X60|FUSIP5|203|carguedas|08/02/2016|08/02/2017||0|||6|PZA|779.66
FUSIP204|EXCAVACION Y POSTERIOR RELLENO Y COMPACTACION DE ZANJAS|FUSIP5|204|carguedas|08/02/2016|08/02/2017||0|||53|M3|66.67
FUSIP205|MISCELANEOS:  LECHO DE ASIENTO, CONEXION DE BAJANTES, HORMIGONADO DE CANALES Y CAMARAS, EJECUCION DE ACABADOS, JUNTAS, PRUEBAS, ETC.|FUSIP5|205|carguedas|08/02/2016|08/02/2017||0|||1|GLB|4143.6
FUSIP206|"REJILLAS DE PISO CON SIFON INCORPORADO DE POLIPROPILENO. AREA ABIERTA DE 20 CM2, APROPIADAS PARA CONEXION DE TUBERIAS DE 2"" Y DE 3"""|FUSIP5|206|carguedas|08/02/2016|08/02/2017||0|||3|PZA|98.31
FUSIP207|REJILLA DE DESAGUE|FUSIP5|207|carguedas|08/02/2016|08/02/2017||0|||4|PZA|105.46
FUSIP208|DRENAJE SANITARIO PARA MUROS DE CONTENCION DE ACUERDO A DETALLE PL. ES18 Y ET|FUSIP5|208|carguedas|08/02/2016|08/02/2017||0|||61.91|ML|73.45
FUSIP209|"SUMINISTRO DE MATERIALES E INSTALACION DEL SISTEMA DE EVACUACION PRINCIPAL DE AGUAS SERVIDAS EMPLEANDO TUBERIA DE POLIPROPILENO TIPO AWADUCT O SIMILAR CON UNIONES ESPIGA CAMPANA, DE ACUERDO A PLANOS Y A LAS ET. TUBERIA D6"""|FUSIP5|209|carguedas|08/02/2016|08/02/2017||0|||5.34|ML|125.74
FUSIP210|"TUBERIA D 4"""|FUSIP5|210|carguedas|08/02/2016|08/02/2017||0|||132.05|ML|98.46
FUSIP211|"TUBERIA D 2"""|FUSIP5|211|carguedas|08/02/2016|08/02/2017||0|||73.29|ML|71.6
