"1068";"1";"GM-O-CUB-064";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CERRAMIENTO DE VIDRIO TEMPLADO 10mm EN CUBIERTA";;"0";"0";"0";"0";"1";"0";"1";;;"932";
"1069";"1";"GM-O-CUB-070";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CERRAMIENTO VERTICAL DE CALAMINA TRAPEZOIDAL N°28";;"0";"0";"0";"0";"1";"0";"1";;;"933";
"1070";"1";"GM-O-CUB-071";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE POLICARBONATO e= 6mm COSTANERA100x50x15x3mm";;"0";"0";"0";"0";"1";"0";"1";;;"934";
"1071";"1";"GM-O-CUB-073";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA/CERCHAS DE MADERA C/PLANCHA DE ACERO";;"0";"0";"0";"0";"1";"0";"1";;;"935";
"1072";"1";"GM-O-CUB-075";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROTECTOR LATERAL DE CALAMINA PLANA GALVANIZADA PARA CUBIERTAS SOBRE LOSA (e=1m)";;"0";"0";"0";"0";"1";"0";"1";;;"936";
"1073";"1";"GM-O-CUB-078";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"COLOCACIÓN DE CUBIERTA PLACA ONDULADA SIN PROVISIÓN";;"0";"0";"0";"0";"1";"0";"1";;;"937";
"1074";"1";"GM-O-CUB-079";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE BLOQUES DE VIDRIO CON ESTRUCTURA METALICA COSTANERA 100x50x15X2";;"0";"0";"0";"0";"1";"0";"1";;;"938";
"1075";"1";"GM-O-CUB-080";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PLACA ONDULADA PARA CUBIERTA INCLUYE CORREAS (COSTANERA 50x25x2 mm)";;"0";"0";"0";"0";"1";"0";"1";;;"939";
"1076";"1";"GM-O-CUB-081";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE POLICARBONATO E=8 MM INCLUYE CORREAS (COSTANERA 80x40x15x2)";;"0";"0";"0";"0";"1";"0";"1";;;"940";
"1077";"1";"GM-O-CUB-082";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA BOVEDA TIPO LAK'AUTA";;"0";"0";"0";"0";"1";"0";"1";;;"941";
"1078";"1";"GM-O-CUB-083";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROV Y COLOC DE CUBIERTA DE POLICARBONBATO PARA PASARELA";;"0";"0";"0";"0";"1";"0";"1";;;"942";
"1079";"1";"GM-O-CUB-084";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA Nº 28 C/COSTANERA 80x40x15x2 mm";;"0";"0";"0";"0";"1";"0";"1";;;"943";
"1080";"1";"GM-O-CUB-085";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROV. E INST. DE CUBIERTA DE POLICARBONATO e= 6mm CON ESTRUCTURA METALICA";;"0";"0";"0";"0";"1";"0";"1";;;"944";
"1081";"1";"GM-O-CUB-086";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA CALAMINA ONDULADA Nº28 CON AISLANTE TERMICO-ACUSTICO SOBRE ESTRUCTURA DE MADERA";;"0";"0";"0";"0";"1";"0";"1";;;"945";
"1082";"1";"GM-O-CUB-087";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CERCHA DE MADERA";;"0";"0";"0";"0";"1";"0";"1";;;"946";
"1083";"1";"GM-O-CUB-091";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE AGLOMERADO Y SHINGLE (REPOSICION EN MODULO INFANTIL)";;"0";"0";"0";"0";"1";"0";"1";;;"947";
"1084";"1";"GM-O-CUB-093";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROVISION Y COLOCACION DE ESTRUCTURA BASE Y ARROCABE C/ NIVELACION CABECERA DE MURO";;"0";"0";"0";"0";"1";"0";"1";;;"948";
"1085";"1";"GM-O-CUB-095";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROV. ARMADO Y COLOCADO DE CARCHA DE MADERA EN ESCUADRIA";;"0";"0";"0";"0";"1";"0";"1";;;"949";
"1086";"1";"GM-O-CUB-096";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"REFUGIO DE MADERA CON CUBIERTA DE TEJA ONDULADA";;"0";"0";"0";"0";"1";"0";"1";;;"950";
"1087";"1";"GM-O-CUB-097";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA SOBRE CERCHAS METALICAS (COSTANERAS)";;"0";"0";"0";"0";"1";"0";"1";;;"951";
"1088";"1";"GM-O-CUB-099";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA CON CERCHAS METALICAS (DOS CAIDAS) LUZ DE 12 M";;"0";"0";"0";"0";"1";"0";"1";;;"952";
"1089";"1";"GM-O-CUB-100";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA EXTERIOR DE TEJA COLONIAL CON ESTRUCTURA DE MADERA S/PROVISION DE TEJA Y MADERA";;"0";"0";"0";"0";"1";"0";"1";;;"953";
"1090";"1";"GM-O-CUB-102";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROVISION Y COLOCACION DE POLICARBONATO PARA CUBIERTA";;"0";"0";"0";"0";"1";"0";"1";;;"954";
"1091";"1";"GM-O-CUB-103";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA CON CERCHAS METALICAS (2 CAIDAS) LUZ=13 M";;"0";"0";"0";"0";"1";"0";"1";;;"955";
"1092";"1";"GM-O-CUB-104";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA CON CERCHAS METALICAS (4 CAIDAS) LUZ=8.10 M";;"0";"0";"0";"0";"1";"0";"1";;;"956";
"1093";"1";"GM-O-CUB-105";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA CON CERCHA METÁLICA A=7,35M L= 31,70 M";;"0";"0";"0";"0";"1";"0";"1";;;"957";
"1094";"1";"GM-O-CUB-106";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"ESTRUCTURA DE MADERA P/CUBIERTA CON AGROFILM (CARPA SOLAR 6x10 M)";;"0";"0";"0";"0";"1";"0";"1";;;"958";
"1095";"1";"GM-O-CUB-107";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DESMONTABLE METALICA CON COSTANERAS DE 150x50x15x3 MM";;"0";"0";"0";"0";"1";"0";"1";;;"959";
"1096";"1";"GM-O-CUB-108";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA CON CERCHAS METALICAS (VIVENDAS)";;"0";"0";"0";"0";"1";"0";"1";;;"960";
"1097";"1";"GM-O-CUB-109";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA CON CERCHAS METALICAS (AULAS)";;"0";"0";"0";"0";"1";"0";"1";;;"961";
"1098";"1";"GM-O-CUB-110";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE POLICARBONATO E=8 MM INCLUYE CORREAS CERRADAS CON PLANCHA (COSTANERA 100X50X15X3 MM)";;"0";"0";"0";"0";"1";"0";"1";;;"962";
"1099";"1";"GM-O-CUB-111";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE VIDRIO TEMPLADO CON ESTRUCTURA METALICA";;"0";"0";"0";"0";"1";"0";"1";;;"963";
"1100";"1";"GM-O-CUB-113";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE VIDRIO TEMPLADO DE ESCALERA DE ESCAPE";;"0";"0";"0";"0";"1";"0";"1";;;"964";
"1101";"1";"GM-O-CUB-114";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"ARMADO Y MONTAJE DE ESTEREOESTRUCTURA METALICA CON PERFILES TUBULARES";;"0";"0";"0";"0";"1";"0";"1";;;"965";
"1102";"1";"GM-O-CUB-115";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROVISION Y COLOCADO DE PLANCHA DE REVESTIMIENTO DE 0.5 MM";;"0";"0";"0";"0";"1";"0";"1";;;"966";
"1103";"1";"GM-O-CUB-117";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA PLASTICA CON CERCHA METALICA";;"0";"0";"0";"0";"1";"0";"1";;;"967";
"1104";"1";"GM-O-CUB-118";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE VIDRIO TEMPLADO DE 6MM Y ESTRUCTURA DE ALUMINIO";;"0";"0";"0";"0";"1";"0";"1";;;"968";
"1105";"1";"GM-O-CUB-119";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROVISION Y COLOCADO DE CUBIERTA CON PLANCHA ACRILICA DE 4 MM";;"0";"0";"0";"0";"1";"0";"1";;;"969";
"1106";"1";"GM-O-CUB-120";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROVISION Y COLOCADO CUBIERTA DE TEJA ASFALTICA e= 4 mm CON CERCHA DE MADERA";;"0";"0";"0";"0";"1";"0";"1";;;"970";
"1107";"1";"GM-O-CUB-121";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROVISION Y COLOCACION CUBIERTA DE CALAMINA TRAPEZOIDAL CON ESTRUCTURA";;"0";"0";"0";"0";"1";"0";"1";;;"971";
"1108";"1";"GM-O-CUB-123";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PERGOLA DE MADERA";;"0";"0";"0";"0";"1";"0";"1";;;"972";
"1109";"1";"GM-O-CUB-124";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PERGOLA C/MATERIAL METALICO Y MADERA";;"0";"0";"0";"0";"1";"0";"1";;;"973";
"1110";"1";"GM-O-CUB-125";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA TRAPEZOIDAL Nº 28 SOBRE CERCHAS METALICAS (COSTANERAS)";;"0";"0";"0";"0";"1";"0";"1";;;"974";
"1111";"1";"GM-O-CUB-126";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROVISION Y COLOCACION MALLA MEDIA SOMBRA DE 90%";;"0";"0";"0";"0";"1";"0";"1";;;"975";
"1112";"1";"GM-O-CUB-127";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA DE CALAMINA TRAPEZOIDAL Nº 28 INCLUYE ESTRUCTURA";;"0";"0";"0";"0";"1";"0";"1";;;"976";
"1113";"1";"GM-O-CUB-128";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROVISION Y COLOCADO DE POLICARBONATO INCOLORO e = 6 mm";;"0";"0";"0";"0";"1";"0";"1";;;"977";
"1114";"1";"GM-O-CUB-129";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"REMOSION Y REPARACION CUBIERTA INCLUYE MADERAMEN S/PROV CALAMINA";;"0";"0";"0";"0";"1";"0";"1";;;"978";
"1115";"1";"GM-O-CUB-131";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CUBIERTA CALAMINA TRAPEZOIDAL CON ESTRUCTURA Y PLANCHAS DE CALAMINA PLANA";;"0";"0";"0";"0";"1";"0";"1";;;"979";
"1116";"1";"GM-O-CUB-132";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"CERCHA CON PERFILES DE ACERO GALVANIZADO";;"0";"0";"0";"0";"1";"0";"1";;;"980";
"1117";"1";"GM-O-CUB-135";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"ARMADO Y MONTAJE DE ESTEREOESTRUCTURA METALICA CON PERFILES TUBULARES";;"0";"0";"0";"0";"1";"0";"1";;;"981";
"1118";"1";"GM-O-CUB-136";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROVISION Y COLOCADO DE CALAMINA PLANA Nº 28 SOBRE ESTRUCTURA METALICA DE CUBIERTA";;"0";"0";"0";"0";"1";"0";"1";;;"982";
"1119";"1";"GM-O-CUB-137";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"PROVISION Y COLOCADO DE CALAMINA TRAPEZOIDAL Nº 28 SOBRE ESTRUCTURA METALICA DE CUBIERTA";;"0";"0";"0";"0";"1";"0";"1";;;"983";
"1120";"1";"GM-O-CUB-138";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:06";NULL;NULL;NULL;"ESTRUCTURA METALICA DESMONTABLE PARA CUBIERTA POSTA MANTENIMIENTO";;"0";"0";"0";"0";"1";"0";"1";;;"984";
"1121";"1";"GM-O-CUB-144";"18";"0";"137";"2017-02-20 12:59:06";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUBIERTA PARA EL CITE JOYERIA INCLUYE CERCHAS Y CORREAS";;"0";"0";"0";"0";"1";"0";"1";;;"985";
"1122";"1";"GM-O-CUB-145";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUBIERTA DE CALAMINA ONDULADA Nº 28 (NO INCLUYE ESTRUCTURA METÁLICA)";;"0";"0";"0";"0";"1";"0";"1";;;"986";
"1123";"1";"GM-O-CUB-146";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"PROV. Y COLOC. ESTRUCTURA METALICA PARA CUBIERTA";;"0";"0";"0";"0";"1";"0";"1";;;"987";
"1124";"1";"GM-O-CUB-147";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"REPOSICION DE CUBIERTA RUSTICA DE PAJA";;"0";"0";"0";"0";"1";"0";"1";;;"988";
"1125";"1";"GM-O-CUB-148";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"DESATE DE CUBIERTA TIPO PLACA ASFALTICA";;"0";"0";"0";"0";"1";"0";"1";;;"989";
"1126";"1";"GM-O-CUB-149";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"PROVISION Y COLOCACION CUBIERTA DE VIDRIO TEMPLADO DE 10mm ESMERILADO INC. PASADORES Y CANAL DE ALUMINIO";;"0";"0";"0";"0";"1";"0";"1";;;"990";
"1127";"1";"GM-O-CUB-150";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"PROVISION Y COLOCACION CUBIERTA DE VIDRIO TEMPLADO DE 10mm INC. PASADORES";;"0";"0";"0";"0";"1";"0";"1";;;"991";
"1128";"1";"GM-O-CUB-151";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"ESTRUCTURA METALICA PARA CUBIERTA DE VIDRIO TEMPLADO";;"0";"0";"0";"0";"1";"0";"1";;;"992";
"1129";"1";"GM-O-CUB-152";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUBIERTA DE VIDRIO TEMPLADO Y PLACAS DE ALUMINIO PARA ESCALERA - HOSPITAL COTAHUMA";;"0";"0";"0";"0";"1";"0";"1";;;"993";
"1130";"1";"GM-O-CUB-153";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUBIERTA DE VIDRIO TEMPLADO CON ESTRUCTURA METALICA PARA INGRESO - HOSPITAL COTAHUMA";;"0";"0";"0";"0";"1";"0";"1";;;"994";
"1131";"1";"GM-O-CUB-154";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"TRAGALUZ CENTRAL DE VIDRIO TEMPLADO CON ESTRUCTURA METALICA - HOSPITAL COTAHUMA";;"0";"0";"0";"0";"1";"0";"1";;;"995";
"1132";"1";"GM-O-CUB-155";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"PROV Y COLOC. CUBIERTA DE POLICARBONATO E=10 MM COLOR CON FILTRO SOLAR UV SIN ESTRUCTURA";;"0";"0";"0";"0";"1";"0";"1";;;"996";
"1133";"1";"GM-O-CUB-156";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"PROVISION Y COLOCADO DE COBERTOR TIPO MALLA SEMISOMBRA";;"0";"0";"0";"0";"1";"0";"1";;;"997";
"1134";"1";"GM-O-CUB-157";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUBIERTA DE POLICARBONATO COMPACTO 4 MM (CON PROTECCION UV)";;"0";"0";"0";"0";"1";"0";"1";;;"998";
"1135";"1";"GM-O-CUB-158";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUBIERTA METALICA SECTOR AV. PERU - TERMINAL DE BUSES";;"0";"0";"0";"0";"1";"0";"1";;;"999";
"1136";"1";"GM-O-CUB-159";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUBIERTA METALICA SECTOR CENTRAL - TERMINAL DE BUSES";;"0";"0";"0";"0";"1";"0";"1";;;"1000";
"1137";"1";"GM-O-CUB-160";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUBIERTA METALICA REPLICA EIFFEL - TERMINAL DE BUSES";;"0";"0";"0";"0";"1";"0";"1";;;"1001";
"1138";"1";"GM-O-CUM-001";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUMBRERA CALAMINA PLANA";;"0";"0";"0";"0";"1";"0";"1";;;"1002";
"1139";"1";"GM-O-CUM-002";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUMBRERA DE TEJA COLONIAL (L= 0.50m)";;"0";"0";"0";"0";"1";"0";"1";;;"1003";
"1140";"1";"GM-O-CUM-004";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUMBRERA PARA CUBIERTA METALICA TIPO SANDWICH";;"0";"0";"0";"0";"1";"0";"1";;;"1004";
"1141";"1";"GM-O-CUM-005";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUMBRERA PLACA ONDULADA";;"0";"0";"0";"0";"1";"0";"1";;;"1005";
"1142";"1";"GM-O-CUM-007";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUMBRERA DE CALAMINA PLANA Nº 26";;"0";"0";"0";"0";"1";"0";"1";;;"1006";
"1143";"1";"GM-O-CUM-008";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUMBRERA DE CALAMINA PLANA Nº 28 PARA ESTRUCTURA METALICA";;"0";"0";"0";"0";"1";"0";"1";;;"1007";
"1144";"1";"GM-O-CUN-001";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA CON MAMPOSTERIA TIPO A";;"0";"0";"0";"0";"1";"0";"1";;;"1008";
"1145";"1";"GM-O-CUN-002";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA CON MAMPOSTERIA TIPO B";;"0";"0";"0";"0";"1";"0";"1";;;"1009";
"1146";"1";"GM-O-CUN-003";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA CON ZAMPEADO DE PIEDRA";;"0";"0";"0";"0";"1";"0";"1";;;"1010";
"1147";"1";"GM-O-CUN-004";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETAS CON ZAMPEADO DE PIEDRA Y EMBOQUILLADO MORT 1:3";;"0";"0";"0";"0";"1";"0";"1";;;"1011";
"1148";"1";"GM-O-CUN-005";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA DE Hº e = 20 cm, B = 40 cm, TAL = 1:1, ANCHO T = 1.7 m, ALT T. = 65 cm";;"0";"0";"0";"0";"1";"0";"1";;;"1012";
"1149";"1";"GM-O-CUN-009";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA DE Hº Cº  e = 10 cm, BASE = 40 cm, ALT. = 30 cm, ANCHO T. = 1.0 m";;"0";"0";"0";"0";"1";"0";"1";;;"1013";
"1150";"1";"GM-O-CUN-011";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA DE HºAº (0.4x0.5x0.07m)";;"0";"0";"0";"0";"1";"0";"1";;;"1014";
"1151";"1";"GM-O-CUN-012";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA DE PIEDRA C/REVESTIMIENTO e = 4 cm DOSIF 1:2:3";;"0";"0";"0";"0";"1";"0";"1";;;"1015";
"1152";"1";"GM-O-CUN-013";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA TIPO B S/DISEÑO";;"0";"0";"0";"0";"1";"0";"1";;;"1016";
"1153";"1";"GM-O-CUN-014";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA DE PIEDRA C/REVESTIMIENTO e = 4 cm DOSIF 1:2:3 S/PROV DE PIEDRA";;"0";"0";"0";"0";"1";"0";"1";;;"1017";
"1154";"1";"GM-O-CUN-015";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"PROV. Y COLOCADO DE CUNETA PREFABRICADA DE Hº Aº (DIM INTERIOR H=0.4, A=0.3, e=0.12 M)";;"0";"0";"0";"0";"1";"0";"1";;;"1018";
"1155";"1";"GM-O-CUN-016";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA RECTANGULAR PREFABRICADA DE Hº Aº DIM INTERIOR H=0.25, A=0.2, e=0.1 m";;"0";"0";"0";"0";"1";"0";"1";;;"1019";
"1156";"1";"GM-O-CUN-017";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA DE MAMPOSTERIA (INT 0.6 X 0.5 h=0.9 A=1.0)";;"0";"0";"0";"0";"1";"0";"1";;;"1020";
"1157";"1";"GM-O-CUN-018";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"CUNETA DE HORMIGON CICLOPEO (INT 0.6 X 0.3 X 0.5)";;"0";"0";"0";"0";"1";"0";"1";;;"1021";
"1158";"1";"GM-O-CUN-019";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"PROV Y COLOC DE CUNETA PREFABRICADA DE Hº Aº (DIM INTERIOR H=0.2, A=0.5, e=0.12 m)";;"0";"0";"0";"0";"1";"0";"1";;;"1022";
"1159";"1";"GM-O-DEM-001";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"DEMOLICION DE CONCRETO e = 13 - 18 cm";;"0";"0";"0";"0";"1";"0";"1";;;"1023";
"1160";"1";"GM-O-DEM-002";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"DEMOLICION DE CONCRETO e = 8 - 12 cm";;"0";"0";"0";"0";"1";"0";"1";;;"1024";
"1161";"1";"GM-O-DEM-003";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"DEMOLICION DE CONCRETO e = 3 - 5 cm CON COMBO Y BARRETAS";;"0";"0";"0";"0";"1";"0";"1";;;"1025";
"1162";"1";"GM-O-DEM-004";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"DEMOLICION DE CORDON DE ACERA";;"0";"0";"0";"0";"1";"0";"1";;;"1026";
"1163";"1";"GM-O-DEM-005";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"DEMOLICION DE HORMIGON ARMADO";;"0";"0";"0";"0";"1";"0";"1";;;"1027";
"1164";"1";"GM-O-DEM-006";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"DEMOLICION DE HORMIGON DE BOVEDA";;"0";"0";"0";"0";"1";"0";"1";;;"1028";
"1165";"1";"GM-O-DEM-007";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"DEMOLICION DE MAMPOSTERIA DENTRO DE GALERIAS";;"0";"0";"0";"0";"1";"0";"1";;;"1029";
"1166";"1";"GM-O-DEM-008";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"DEMOLICION DE PAVIMENTO DE e = 5 - 7 cm";;"0";"0";"0";"0";"1";"0";"1";;;"1030";
"1167";"1";"GM-O-DEM-009";"18";"0";"137";"2017-02-20 12:59:07";"2017-02-20 20:59:07";NULL;NULL;NULL;"DEMOLICION DE REVOQUE DE CAL-CEMENTO-ARENA";;"0";"0";"0";"0";"1";"0";"1";;;"1031";
