ref|label|hilo|item|login|fechaini|fechafin|detail|group|type|typename|unitprogram|unit|price
T111|PUERTAS DE MADERA  TIPO PLACA, INCLUYE AISLANTE ACUSTICO, QUINCALLERIA, PICAPORTES, Y ACCESORIOS, MARCO DE MADERA Y CONTRAMARCO. PLANO DE DEALLE No D01 - D02. ESPECIFICACIONES SEC. 649 Y 650|||carguedas|08/02/2016|08/02/2017||0|||178|M2|1464.75
T112|PUERTAS DE MADERA TIPO PLACA, |||carguedas|08/02/2016|08/02/2017||0|||6.84|M2|2328.32
T113|SUMINISTRO E INSTALACION DE CHAPAS DE PRIMERA CALIDAD, PARA SERVICIO PESADO, GRADO 1. DE LAS MARCAS ARROW, SARGENT, SCHLAGE, YALE O CORBI, DIFERENCIANDO EL TIPO, CLASE Y OPERACION DE CADA CHAPA. ESPECIFICACIONES SEC.656|||carguedas|08/02/2016|08/02/2017||0|||59|PZA|771.07
T114|PROVISION E INSTALACION DE PANELES DE MADERA CONTRAPLACADA (E=22MM) PARA CERRAMIENTO DE SHAFTS, INCLUYENDO CONTRAMARCO, BISAGRAS, PISPOTES Y REVESTIMIENTO INTERIOR CORTAFUEGO.  PLANO DE DETALLE No D19. ESPECIFICACIONES SEC. 649 Y 651|||carguedas|08/02/2016|08/02/2017||0|||183|M2|1807.6
T115|SUMINISTRO E INSTALACION DE BARRAS ANTIPANICO PARA PUERTAS DE EMERGENCIA, DE INDUSTRIA AMERICANA, ITALIANA O ESPANOLA. SEGUN LO INDICADO EN PLANOS.|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|2459.15
T116|SUMINISTRO E INSTALACION DE BRAZOS HIDRAHULICOS PARA PUERTAS DE INDUSTRIA ITALIANA O ESPANOLA.|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|896.81
T117|TOPES PARA PUERTAS  DE  CALIDAD ALTA.|||carguedas|08/02/2016|08/02/2017||0|||60|PZA|204.66
MOD13|CARPINTERIA METALICA|||carguedas||||1|||||
T118|PUERTA   CON BASTIDOR Y   PLAN|||carguedas|08/02/2016|08/02/2017||0|||135|M2|674.7
T119|SUMINISTRO E INSTALACION DE CHAPAS DE PRIMERA CALIDAD, PARA PUERTAS METALICAS, PARA SERVICIO PESADO, GRADO 1. DE LAS MARCAS ARROW, SARGENT, SCHLAGE, YALE O CORBI, DIFERENCIANDO EL TIPO, CLASE Y OPERACION DE CADA CHAPA. ESPECIFICACIONES SEC. 656|||carguedas|08/02/2016|08/02/2017||0|||23|PZA|771.07
T120|SUMINISTRO E INSTALACION DE BRAZOS HIDRAHULICOS PARA PUERTAS METALICASDE, INDUSTRIA ITALIANA O ESPANOLA.|||carguedas|08/02/2016|08/02/2017||0|||6|PZA|896.81
T121|TOPES DE ALTA CALIDAD, PARA PUERTAS METALICAS.|||carguedas|08/02/2016|08/02/2017||0|||12|PZA|204.66
T122|PUERTA  DE REJA FRONTAL DE DOS HOJAS, PARA INGRESO VEH|||carguedas|08/02/2016|08/02/2017||0|||9|M2|588.21
T123|SUMINISTRO E INSTALACION DE BARANDAS METALICAS PARA ESCALERAS DE EMERGENCIA, INCLUYE PINTADO ANTICORROSIVO.  PLANO DE DETALLE No D40. ESPECIFICACIONES SEC. 652 Y 655|||carguedas|08/02/2016|08/02/2017||0|||68|ML|481.91
T124|PASAMANOS METALICOS PARA ESCALERAS, FIJOS A LA PARED, INCLUYE PINTADO ANTICORROSIVO Y DE ACABADO. PLANO DE DETALLE D40. ESPECIFICACIONES SEC. 652 Y 655|||carguedas|08/02/2016|08/02/2017||0|||59|ML|303.09
T125|PASAMANOS DE ACERO INOXIDABLE DE 5 CM DE DIAMETRO.|||carguedas|08/02/2016|08/02/2017||0|||28|ML|319.27
T126|PASAMANOS DE MADERA CEDRO COLOCADOS SOBRE PARAPETO DE MAMPOSTERIA. 15 CM DE ANCHO Y 2,5 CM, DE ESPESOR|||carguedas|08/02/2016|08/02/2017||0|||19|ML|221.43
T127|SUMINISTRO E INSTALACION DE DINTELES DE VIGAS ARMADAS METALICAS TIPO CELOSIA DE 0.10 M DE ANCHO, SOBRE VANOS DE PUERTAS Y MAMPARAS DE VIDRIO. ESPECIFICACIONES SEC. 652|||carguedas|08/02/2016|08/02/2017||0|||61|ML|377.03
T128|SUMINISTRO E INSTALACION DE 3 MASTILES PARA BANDERAS EN FIERRO PINTADO AL DUCO, INCLUYENDO BASE DE HORMIGON ARMADO. PLANO DE DETALLE No D18|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|3420.61
T129|INSTALACION DE JUNTAS DE ACERO INOXIDABLE MOLDUMET O EQUIVALENTE EN ENCUENTRO DE MATERIALES EN PISOS.|||carguedas|08/02/2016|08/02/2017||0|||60|ML|121.78
T130|SUMINISTRO E INSTALACION DE REJA METALICA DE PISO PARA SALAS DE TRANSFORMADOR|||carguedas|08/02/2016|08/02/2017||0|||3.6|M2|834.78
MOD14|CARPINTERIA DE MUEBLES FIJOS|||carguedas||||1|||||
T131|MUEBLES FIJOS DE MADERA CEDRO, (CLOSETS) DE PISO A CIELO CON DIVISIONES Y PUERTAS, INCLUYE TODA LA QUINCALLERIA NECESARIA.  PLANO DE DETALLE No D19. ESPECIFICACIONES SEC. 649|||carguedas|08/02/2016|08/02/2017||0|||5|ML|950.5
T132|MESONES DE MADERA CEDRO CON MELAMINA, PROFUNDIDAD DE 60 CM. INCLUYE MUEBLE INFERIOR CON DIVISIONES, DESTINADO A SALAS DE FOTOCOPIAS. PLANO DE DETALLE No D20. ESPECIFICACIONES  SEC. 649|||carguedas|08/02/2016|08/02/2017||0|||3|ML|2939.43
T133|MESONES DE MADERA CEDRO CON MELAMINA, PROFUNDIDAD DE 60 CM. INCLUYE MUEBLE INFERIOR CON DIVISIONES, DESTINADO A  MUEBLES FIJOS EN SALA DE REUNIONES DE DIRECTORIO. PLANO DE DETALLE No D56. ESPECIFICACIONES  SEC. 649|||carguedas|08/02/2016|08/02/2017||0|||3.1|ML|2939.43
T134|MESONES DE RECEPCION EN MAMPOSTERIA DE LADRILLO CON REVESTIMIENTO DE GRANITO, INCLUYE PROVISION DE CARPINTERIA, SEGUN PLANO DE DETALLE No D25.|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|10852.85
T135|MESONES DE GRANITO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A COCINETAS, INCLUYE MUEBLE INFERIOR Y ALACENAS SUPERIORES DE MADERA CEDRO. PLANO DE DETALLE No D21. ESPECIFICACIONES SEC. 657|||carguedas|08/02/2016|08/02/2017||0|||22.2|ML|1187.47
T136|MESONES DE GRANITO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A BANO DE DIRECCION, INCLUYE MUEBLE INFERIOR DE MADERA CEDRO. PLANO DE DETALLE No D21. ESPECIFICACIONES SEC. 657|||carguedas|08/02/2016|08/02/2017||0|||5|ML|1187.47
T137|MESONES DE GRANITO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A BANOS, INCLUYE CENEFA SUPERIOR PARA LUZ. PLANO DE DETALLE D21. ESPECIFICACIONES SEC. 657|||carguedas|08/02/2016|08/02/2017||0|||30|ML|1187.47
T138|MESONES DE GRANITO RECONSTITUIDO SOBRE ESTRUCTURA METALICA, DE 60 CM DE PROFUNDIDAD, DESTINADO A CAMERINOS. PLANO DE DETALLE No D21. ESPECIFICACIONES SEC. 657|||carguedas|08/02/2016|08/02/2017||0|||15|ML|1187.47
MOD15|CARPINTERIA DE ALUMINIO Y VIDRIOS|||carguedas||||1|||||
T139|FACHADA DE VIDRIO TEMPLADO INCOLORO E=10MM, SOPORTES ESTRUCTURALES, CONTRAFUERTES, QUINCALLERIA Y ACCESORIOS PARA SU COMPLETA INSTALACION. ESPECIFICACIONES SEC. 658 Y 659|||carguedas|08/02/2016|08/02/2017||0|||160.29|M2|870.16
T140|PUERTA  DE INGRESO PRINCIPAL, DE VIDRIO TEMPLADO INCLORO E= 10 MM.IINCLUYE ZOCALO DE ALUMINIO CON CHAPA Y PICAPORTES. FILM DE SEGURIDAD.  ESPECIFICACIONES SEC. 658 Y 659|||carguedas|08/02/2016|08/02/2017||0|||3.78|M2|1388.35
T141|VENTANAS DE VIDRIO TEMPLADO CON PERFILES EN U DE ALUMINIO ANODIZADO,  VIDRIO TEMPLADO INCOLORO DE E=10 MM, INCLUYE QUINCALLERIA Y ACCESORIOS PARA SU COMPLETA INSTALACION. ESPECIFICACIONES SEC. 658 Y 659|||carguedas|08/02/2016|08/02/2017||0|||200|M2|816.79
T142|VENTANAS  CON CARPINTERIA DE ALUMINIO ANODIZADO, CON VIDRIO DE 6 MM, PANOS FIJOS Y CORREDIZOS, INCLUYE QUINCALLERIA Y ACCESORIOS PARA SU COMPLETA INSTALACION. ESPECIFICACIONES SEC. 658 Y 659|||carguedas|08/02/2016|08/02/2017||0|||156.4|M2|625.1
T143|SUMINISTRO E INSTALACION DE FRENOS HIDRAHULICOS, DE INDUSTRIA ITALIANA O ESPANOLA, PARA PUERTAS DE VIDRIO. PLANO DE DETALLE No D04.|||carguedas|08/02/2016|08/02/2017||0|||23|PZA|1500.26
T144|SUMINISTRO E INSTALACION DE PAR DE  JALADORES DE ACERO INOXIDABLE H=1.50M. DE INDUSTRIA ITALIANA O ESPANOLA, PARA PUERTAS DE VIDRIO. PLANO DE DETALLE D04.|||carguedas|08/02/2016|08/02/2017||0|||24|JGO|1083.53
T145|MAMPARAS  INTERIORES PARA OFICINAS DE VIDRIO TEMPLADO DE 10 MM, INCLUYE CARPINTERIA EN ALUMINIO DE COLOR,  SOPORTES ESTRUCTURALES Y ACCESORIOS PARA SU COMPLETA INSTALACION.  ESPECIFICACIONES SEC. 658 Y 659|||carguedas|08/02/2016|08/02/2017||0|||217|M2|791.81
T146|PUERTAS DE VIDRIO TEMPLADO EN MAMPARAS INTERIORES DE OFICINAS Y OTROS, INCLUYE CARPINTERIA EN ALUMINIO DE COLOR,  CHAPAS, SOPORTES ESTRUCTURALES Y ACCESORIOS PARA SU COMPLETA INSTALACION. PLANO DE DETALLE No D04.|||carguedas|08/02/2016|08/02/2017||0|||89|M2|1262.13
T147|SUMINISTRO E INSTALACION DE BARANDAS DE ACERO INOXIDABLE CON VIDRIO TEMPLADO DE 10 MM. DE ESPESOR INCLUYE  ACCESORIOS   Y PASAMANOS DE ACERO INOXIDABLE  MATE, ALTURA 1.06M.  PARA HALL CENTRAL. ESPECIFICACIONES SEC.  659|||carguedas|08/02/2016|08/02/2017||0|||91|ML|1616.85
T148|SUMINISTRO E INSTALACION DE BARANDAS DE ACERO INOXIDABLE CON VIDRIO TEMPLADO DE 10 MM. DE ESPESOR INCLUYE  ACCESORIOS   Y PASAMANOS DE ACERO INOXIDABLE  MATE, ALTURA 1.06M.  PARA MEZANINE DEL TEATRO.  ESPECIFICACIONES SEC.  659|||carguedas|08/02/2016|08/02/2017||0|||21|ML|1616.85
T149|SUMINISTRO E INSTALACION DE BARANDAS DE ACERO INOXIDABLE CON VIDRIO TEMPLADO DE 10 MM. DE ESPESOR INCLUYE  ACCESORIOS   Y PASAMANOS DE ACERO INOXIDABLE  MATE, ALTURA 1.06M.  PARA ESCALERAS PRINCIPALES.  ESPECIFICACIONES SEC.  659|||carguedas|08/02/2016|08/02/2017||0|||51|ML|1616.85
T150|BOX DE VIDRIO TEMPLADO 10 MM PARA DUCHA. ESPECIFICACIONES. SEC. 659|||carguedas|08/02/2016|08/02/2017||0|||11|M2|625.1
T151|ESPEJOS PARA BANOS, CON MARCO DE ALUMINIO ANODIZADO E= 1CM. PLANO DE DETALLE No D2. ESPECIFICACIONES SEC. 659|||carguedas|08/02/2016|08/02/2017||0|||39|M2|312.56
MOD16|ARTEFACTOS Y GRIFERIA|||carguedas||||1|||||
T152|INODORO DE PORCELANA BLANCA, CON DESAGUE INFERIOR Y TANQUE BAJO DE AGUA INCORPORADO, INCLUYENDO: ASIENTO DE PLASTICO  DE FRENTE ABIERTO, ELEMENTOS DE ANCLAJE, BISAGRAS DE ACERO INOXIDABLE, CONECTORES Y NIPLES DE CONEXION . ESPECIFICACIONES SEC. 660 Y 661|||carguedas|08/02/2016|08/02/2017||0|||16|PZA|1657.44
T153|INODOROS PARA DESCAPACITADOS.     IN|||carguedas|08/02/2016|08/02/2017||0|||11|PZA|2071.8
T154|INODORO CON TANQUE PARA OFICI|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|1657.44
T155|LAVAMANOS.  - LAVATORIOS DE PORCELANA BLANCA, APTO PARA INSTALACION SOBRE MESON, INCLUYENDO LOS ELEMENTOS DE ANCLAJE Y SOPORTE, CONECTORES FLEXIBLES, SOPAPA, BATERIA DE MEZCLA, GRIFERIA COMPLETA, SIFON. ESPECIFICACIONES SEC. 660 Y 661|||carguedas|08/02/2016|08/02/2017||0|||34|PZA|2486.16
T156|URINARIO.  - URINARIOS DE PORCELANA BLANCA,  INCLUYENDO ALIMENTACION,  SIFON, Y ELEMENTOS DE ANCLAJE Y SOPORTE, SOPAPA Y SIFON.  ESPECIFICACIONES SEC. 660 Y 661|||carguedas|08/02/2016|08/02/2017||0|||11|PZA|2486.16
T157|LAVAPLATO|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|1657.44
T158|LAVATRAPEROS. - LAVAMOPAS DE ACERO,  INCLUYENDO GRIFERIA COMPLETA ESPECIFICACIONES SEC. 660 Y 661|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|3314.88
T159|BASE PARA DUCHA.  - BASES DE DUCHAS DE ACERO, INCLUYENDO GRIFERIA COMPLETA CON BATERIA DE MEZCLAS Y CABEZAL REGULABLE.|||carguedas|08/02/2016|08/02/2017||0|||6|PZA|3314.88
MOD17|PANELES Y ACCESORIOS|||carguedas||||1|||||
T160|PARTICIONES INCLUYENDO TODOS SUS ACCESORIOS PARA SU INSTALACION EN BANOS. DIVISION DE URINARIOS  Y DE INODOROS. PLANO DE DETALLE No D22. ESPECIFICACIONES SEC. 662|||carguedas|08/02/2016|08/02/2017||0|||45|M2|512.8
T161|PORTARROLLOS DE PAPEL  DE SOBREPONER, DE ACERO INOXIDABLE.|||carguedas|08/02/2016|08/02/2017||0|||28|PZA|287.53
T162|DISPENSADORES DE JABON PARA MONTAJE EN MESON. PLANO DE DETALLE No D23.|||carguedas|08/02/2016|08/02/2017||0|||25|PZA|246.09
T163|PERCHA PARA ROPA, PARA SER INSTALADAS EN BANOS.|||carguedas|08/02/2016|08/02/2017||0|||28|PZA|204.66
T164|TOALLEROS PARA BANO CON DUCHA.|||carguedas|08/02/2016|08/02/2017||0|||7|PZA|246.09
T165|BARRAS PARA MINUSVALIDOS A SER INSTALADAS EN AREAS DE INODOROS. PLANO DE DETALLE No D23.|||carguedas|08/02/2016|08/02/2017||0|||16|PZA|577.58
T166|DISPENSADOR DE TOALLAS DE PAPEL Y RECEPTACULO DE DESPERDICIOS POR SEPARADO|||carguedas|08/02/2016|08/02/2017||0|||11|PZA|1281.99
MOD18|INSTALACIONES HIDROSANITARIAS|||carguedas||||1|||||
T167|"TUBERIA D 6"""|||carguedas|08/02/2016|08/02/2017||0|||103.67|ML|142.32
T168|"TUBERIA D 4"""|||carguedas|08/02/2016|08/02/2017||0|||26.89|ML|97.24
T169|"TUBERIA D 3"""|||carguedas|08/02/2016|08/02/2017||0|||250.26|ML|59.77
T170|"CODOS DE 90 DIAMETRO 4"""|||carguedas|08/02/2016|08/02/2017||0|||30|PZA|20.91
T171|"CODOS DE 90 DIAMETRO 3"""|||carguedas|08/02/2016|08/02/2017||0|||19|PZA|17.18
T172|"CODOS DE 90 DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|11.79
T173|"CODOS DE 45 DIAMETRO 4"""|||carguedas|08/02/2016|08/02/2017||0|||53|PZA|20.91
T174|"CODOS DE 45 DIAMETRO 3"""|||carguedas|08/02/2016|08/02/2017||0|||18|PZA|18.25
T175|"CODOS DE 45 DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|11.79
T176|"PIEZAS ""Y"" SIMPLES DIAMETRO 6""X4"""|||carguedas|08/02/2016|08/02/2017||0|||7|PZA|71.46
T177|"PIEZAS""Y"" SIMPLES DIAMETRO 4""X4"""|||carguedas|08/02/2016|08/02/2017||0|||59|PZA|26.54
T178|"PIEZAS ""Y"" SIMPLES DIAMETRO 4""X3"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|35.99
T179|"PIEZAS ""Y"" SIMPLES DIAMETRO 4""X2"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|24.22
T180|"PIEZAS ""Y"" SIMPLES DIAMETRO 3""X3"""|||carguedas|08/02/2016|08/02/2017||0|||18|PZA|25.88
T181|"REGISTROS DIAMETRO 4"""|||carguedas|08/02/2016|08/02/2017||0|||14|PZA|142.73
T182|"REGISTROS DIAMETRO 3"""|||carguedas|08/02/2016|08/02/2017||0|||8|PZA|126.15
T183|"REDUCCIONES DIAMETRO 6""X4"""|||carguedas|08/02/2016|08/02/2017||0|||7|PZA|32.09
T184|"REDUCCIONES DIAMETRO 4""X3"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|28.78
T185|"SUMIDEROS DIAMETRO 4"""|||carguedas|08/02/2016|08/02/2017||0|||24|PZA|124.91
T186|"SUMIDEROS DIAMETRO 3"""|||carguedas|08/02/2016|08/02/2017||0|||17|PZA|108.34
T187|MISCELANEOS  - ANILLOS Y COLGADORES METALICOS DE SOPORTE, SEGUN DETALLE, PARA LA INSTALACION AEREA EN CIELOS, MUROS Y SHAFTS|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|4783.85
T188|"REJILLAS DE PISO CON SIFON INCORPORADO DE POLIPROPILENO. AREA ABIERTA DE 20 CM2, APROPIADAS PARA CONEXION DE TUBERIAS DE 2"" Y DE 3"""|||carguedas|08/02/2016|08/02/2017||0|||18|PZA|98.31
T189|SUMIDERO PLANO DE CUBIERTA, SEGUN PLANO DE DETALLE.|||carguedas|08/02/2016|08/02/2017||0|||15|PZA|156.32
T190|REJILLA DE PISO|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|98.31
T191|CANALETAS FG  SUMINISTRO DE MATERIALES E INSTALACION DE|||carguedas|08/02/2016|08/02/2017||0|||25|ML|146.9
T192|LIMATESA, PLANCHA FG-0.60 M CALIBRE #26|||carguedas|08/02/2016|08/02/2017||0|||18|ML|146.9
T193|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 6"""|||carguedas|08/02/2016|08/02/2017||0|||22.94|ML|114.88
T194|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 4"""|||carguedas|08/02/2016|08/02/2017||0|||0|ML|130.32
T195|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 3"""|||carguedas|08/02/2016|08/02/2017||0|||34.77|ML|102.83
T196|"TUBERIAS DE PVC TIPO SDR 21, CON UNIONES ESPIGA CAMPANA, PEGADAS TUBERIA D 2"""|||carguedas|08/02/2016|08/02/2017||0|||0|ML|86.25
T197|"ACCESORIOS PARA TUBERIAS: PIEZAS ""Y"" SIMPLES DIAMETRO 3""X3"""|||carguedas|08/02/2016|08/02/2017||0|||9|PZA|20.91
T198|"ACCESORIOS PARA TUBERIAS CODOS 90 DIAMETRO 3"""|||carguedas|08/02/2016|08/02/2017||0|||11|PZA|17.59
T199|"ACCESORIOS PARA TUBERIAS CODOS 45 DIAMETRO 3"""|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|20.91
T200|"ACCESORIOS PARA TUBERIAS REGISTROS DIAMETRO 3"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|134.27
T201|"ACCESORIOS PARA SUMIDERO DIAMETRO 3"""|||carguedas|08/02/2016|08/02/2017||0|||10|PZA|122.42
T202|REJILLA SUMIDERO EN RAMPA|||carguedas|08/02/2016|08/02/2017||0|||9|ML|169.49
T203|CAMARAS DE INSPECCION 60X60|||carguedas|08/02/2016|08/02/2017||0|||6|PZA|779.66
T204|EXCAVACION Y POSTERIOR RELLENO Y COMPACTACION DE ZANJAS|||carguedas|08/02/2016|08/02/2017||0|||53|M3|66.67
T205|MISCELANEOS:  LECHO DE ASIENTO, CONEXION DE BAJANTES, HORMIGONADO DE CANALES Y CAMARAS, EJECUCION DE ACABADOS, JUNTAS, PRUEBAS, ETC.|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|4143.6
T206|"REJILLAS DE PISO CON SIFON INCORPORADO DE POLIPROPILENO. AREA ABIERTA DE 20 CM2, APROPIADAS PARA CONEXION DE TUBERIAS DE 2"" Y DE 3"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|98.31
T207|REJILLA DE DESAGUE|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|105.46
T208|DRENAJE SANITARIO PARA MUROS DE CONTENCION DE ACUERDO A DETALLE PL. ES18 Y ET|||carguedas|08/02/2016|08/02/2017||0|||61.91|ML|73.45
T209|"SUMINISTRO DE MATERIALES E INSTALACION DEL SISTEMA DE EVACUACION PRINCIPAL DE AGUAS SERVIDAS EMPLEANDO TUBERIA DE POLIPROPILENO TIPO AWADUCT O SIMILAR CON UNIONES ESPIGA CAMPANA, DE ACUERDO A PLANOS Y A LAS ET. TUBERIA D6"""|||carguedas|08/02/2016|08/02/2017||0|||5.34|ML|125.74
T210|"TUBERIA D 4"""|||carguedas|08/02/2016|08/02/2017||0|||132.05|ML|98.46
T211|"TUBERIA D 2"""|||carguedas|08/02/2016|08/02/2017||0|||73.29|ML|71.6
T212|"TUBERIA D 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||116.16|ML|62.13
T213|REJILLA SIFONADA|||carguedas|08/02/2016|08/02/2017||0|||28|PZA|114.88
T214|"ACCESORIOS PARA TUBERIAS: CODOS DE 90 DIAMETRO 4"""|||carguedas|08/02/2016|08/02/2017||0|||23|PZA|20.91
T215|"CODOS 90 DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||19|PZA|11.79
T216|"CODOS 90 DIAMETRO 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||84|PZA|14.69
T217|"CODOS 45 DIAMETRO 4"""|||carguedas|08/02/2016|08/02/2017||0|||10|PZA|20.91
T218|"CODOS 45 DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||11|PZA|11.79
T219|"CODOS 45 DIAMETRO 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|14.69
T220|"PIEZAS ""T"" DIAMETRO 4""X4"""|||carguedas|08/02/2016|08/02/2017||0|||9|PZA|27.12
T221|"PIEZAS ""T"" DIAMETRO 4""X2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|64.41
T222|"PIEZAS ""Y"" SIMPLES DIAMETRO 4""X4"""|||carguedas|08/02/2016|08/02/2017||0|||49|PZA|26.54
T223|"PIEZAS ""Y"" SIMPLES DIAMETRO 4""X2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|24.22
T224|"PIEZAS ""Y"" SIMPLES DIAMETRO 2""X2"""|||carguedas|08/02/2016|08/02/2017||0|||14|PZA|14.69
T225|"PIEZAS ""Y"" SIMPLES DIAMETRO 1 1/2"" X 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|14.69
T226|"REDUCCIONES DIAMETRO 4"" X 2"""|||carguedas|08/02/2016|08/02/2017||0|||25|PZA|24.22
T227|"REDUCCIONES DIAMETRO 2"" X 2 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|21.73
T228|"REGISTRO DE PISO DIAMETRO 4"""|||carguedas|08/02/2016|08/02/2017||0|||11|PZA|142.73
T229|"REGISTRO DE PISO DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||7|PZA|109.58
T230|MISCELANEOS:  - ANILLOS Y COLGADORES METALICOS DE SOPORTE SEGUN DETALLE PARA INSTALACION AEREA EN CIELOS Y SHAFTS. PI|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|4143.6
T231|SUMINISTRO DE MATERIALES E INSTALACION DEL SISTEMA DE VENTILACION PRINCIPAL Y SECUNDARIO AGUAS SERVIDAS|||carguedas|08/02/2016|08/02/2017||0|||30.39|ML|103.93
T232|"TUBERIA 2"""|||carguedas|08/02/2016|08/02/2017||0|||20.99|ML|52.41
T233|"TUBERIA 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||147.24|ML|44
T234|"ACCESORIOS PARA TUBERIAS: CODOS 90 DIAMETRO 4"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|78.53
T235|"CODOS 90 DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|11.79
T236|"CODOS 90 DIAMETRO 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||36|PZA|14.69
T237|"CODOS 45 DIAMETRO 4"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|20.91
T238|"CODOS 45 DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|11.79
T239|"REDUCCION DIAMETRO 4"" X 2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|24.22
T240|"REDUCCION DIAMETRO 2"" X 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||6|PZA|18.83
T241|"PIEZAS ""T"" DIAMETRO 4"" X 2"""|||carguedas|08/02/2016|08/02/2017||0|||6|PZA|25.46
T242|"PIEZAS ""T"" DIAMETRO 2"" X 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||23|PZA|14.69
T243|"PIEZAS ""T"" DIAMETRO 1 1/2"" X 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||12|PZA|14.69
T244|MISCELANEOS: - ANILLOS Y COLGADORES METALICOS DE SOPORTE SEGUN DETALLE PARA INSTALACION AEREA EN CIELOS Y SHAFTS. PI|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|24861.6
T245|"TUBERIA DE POLIPROPILENO TIPO TIGRE UNIONES TERMOFUSIONADAS O EQUIVALENTE. TUBERIA D 2""
"|||carguedas|08/02/2016|08/02/2017||0|||29.94|ML|120.57
T246|"TUBERIA D 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||26.01|ML|93.39
T247|"TUBERIA D  1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||9.36|ML|78.72
T248|"TUBERIA  D 1"""|||carguedas|08/02/2016|08/02/2017||0|||118.09|ML|61.32
T249|"TUBERIA D 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||28.87|ML|53.03
T250|"TUBERIA D 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||170.41|ML|47.4
T251|"ACCESORIOS DE POLIPROPILENO PIEZAS ""T"" FUSION - FUSION 2"" X 2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|98.72
T252|"2"" X 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|200.49
T253|"2"" X 1"""|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|93.67
T254|"1 1/2"" X 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|31.26
T255|"1 1/2"" X 1"""|||carguedas|08/02/2016|08/02/2017||0|||7|PZA|24.14
T256|"1 1/4"" X 1"""|||carguedas|08/02/2016|08/02/2017||0|||6|PZA|22.98
T257|"1"" X 1"""|||carguedas|08/02/2016|08/02/2017||0|||20|PZA|15.85
T258|"1"" X 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|15.1
